ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
Jo-sp-19,Northern_Nigeria,Africa,What region in Northern Nigeria has been traditionally associated with agriculture?,Wane yanki a Arewacin Najeriya aka saba dangantawa da aikin gona?,A,"['jigawa', 'mitidja', 'crete', 'north of mexico']","['jigawa', 'المتيجة', 'Κρήτη', 'norte de méxico']","['Northern_Nigeria', 'Algeria', 'Greece', 'Mexico']","['Africa', 'Africa', 'Europe', 'North America']",0,jigawa
Jo-sp-21,Northern_Nigeria,Africa,"What time, if any, do people usually leave work for lunch in Northern Nigeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)","Wane lokaci, idan akwai, mutane sukan bar aiki don zuwa cin abincin rana a Arewacin Najeriya? (A bayar a tsarin HH:MM misali, 18:00, 09:00).",B,"['12:00', '13:00', '17:00', 'noon']","['12:00', '13:00', '17:00', 'noon']","['Algeria', 'Northern_Nigeria', 'Greece', 'US']","['Africa', 'Africa', 'Europe', 'North America']",1,13:00
Jo-sp-31,Northern_Nigeria,Africa,"What time do high school students tend to leave school in Northern Nigeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)","Wane lokaci ɗaliban makarantar sakandare ke tafiya gida a Arewacin Najeriya? (A bayar da shi a tsarin HH:MM misali, 18:00, 09:00).",C,"['16:30', '14:00', '13:00', '14:30']","['16:30', '14:00', '13:00', '14:30']","['Algeria', 'Mexico', 'Northern_Nigeria', 'Spain']","['Africa', 'North America', 'Africa', 'Europe']",2,13:00
Jo-sp-37,Northern_Nigeria,Africa,"How long (in weeks) are summer vacations at universities in Northern Nigeria? (Provide in Arabic numerals (e.g., 7, 8) only.)","Tsawon makonni nawa ne hutun bazara a jami'o'in Arewacin Najeriya? (A bayar da amsa cikin lambobin Larabci kawai (misali, 7, 8).)",D,"['8', '12', '10', '5']","['8', '12', '10', '5']","['Spain', 'US', 'Algeria', 'Northern_Nigeria']","['Europe', 'North America', 'Africa', 'Africa']",3,5
Jod-ch-01,Northern_Nigeria,Africa,What eating utensils do people commonly used in Northern Nigeria?,Waɗanne kayan cin abinci ne mutane suka fi amfani da su a Arewacin Najeriya?,A,"['rice', 'knife', 'fork', 'spoon']","['shinkafa', 'knife', 'tenedor', 'ملعقة']","['Northern_Nigeria', 'UK', 'Mexico', 'Algeria']","['Africa', 'Europe', 'North America', 'Africa']",0,rice
Jod-ch-12,Northern_Nigeria,Africa,What kind of soup do people from Northern Nigeria like to have?,Wane irin miya mutanen Arewacin Najeriya suka fi so?,B,"['tomato', 'baobab leaf soup', 'shourba frik', 'vegetable']","['tomato', 'miyar kuka', 'شوربة', 'vegetable']","['UK', 'Northern_Nigeria', 'Algeria', 'US']","['Europe', 'Africa', 'Africa', 'North America']",1,baobab leaf soup
Jod-ch-13,Northern_Nigeria,Africa,What street food do people from Northern Nigeria like to eat?,Wane irin abincin titi ne mutanen Arewacin Najeriya suka fi son ci?,C,"['tacos', 'potato fries', 'fried bean cake', 'pita gyro']","['tacos', 'ድንች ጥብስ', 'awara', 'πίτα γύρο']","['Mexico', 'Ethiopia', 'Northern_Nigeria', 'Greece']","['North America', 'Africa', 'Africa', 'Europe']",2,fried bean cake
Jod-ch-16,Northern_Nigeria,Africa,What is the biggest festival in Northern Nigeria?,Menene babban bikin al'adu a Arewacin Najeriya?,D,"['patras carnival', 'South by Southwest', 'easter', 'eid al-adha']","['Πατρινό καρναβάλι', 'South by Southwest', 'ትንሳየ', 'babbar sallah']","['Greece', 'US', 'Ethiopia', 'Northern_Nigeria']","['Europe', 'North America', 'Africa', 'Africa']",3,eid al-adha
Jod-ch-41,Northern_Nigeria,Africa,What is the common leisure activity that females in their 20s in Northern Nigeria engage in?,Menene aikin hutu na gama gari da mata masu shekaru 20 a Arewacin Najeriya suke yi?,A,"['watching', 'go shopping', 'running', 'dance']","['kallo', 'ir a comprar', 'ሩጫ', 'bailar']","['Northern_Nigeria', 'Spain', 'Ethiopia', 'Mexico']","['Africa', 'Europe', 'Africa', 'North America']",0,watching
Jod-ch-42,Northern_Nigeria,Africa,What is the common leisure activity that males in their 20s in Northern Nigeria engage in?,Menene aikin hutu na gama gari da samari masu shekaru 20 a Arewacin Najeriya suke yi?,B,"['play soccer', 'ball', 'soccer', 'playing video games']","['jugar al fútbol', 'ƙwallo', 'የእግር ኳስ', 'playing video games']","['Spain', 'Northern_Nigeria', 'Ethiopia', 'US']","['Europe', 'Africa', 'Africa', 'North America']",1,ball
Jod-ch-54,Northern_Nigeria,Africa,"How long (in days) is the marriage leave in Northern Nigeria? (Provide Arabic numerals (e.g., 12) only.)","Kwanaki nawa ne hutun aure a Arewacin Najeriya? (Ka bayar da lambobin Larabci (misali, 12) kawai.)",C,"['0', '5', '7', '30']","['0', '5', '7', '30']","['UK', 'Mexico', 'Northern_Nigeria', 'Ethiopia']","['Europe', 'North America', 'Africa', 'Africa']",2,7
Jod-ch-61,Northern_Nigeria,Africa,Which occupation is most preferred among females in Northern Nigeria?,Wacce sana'a mata suka fi so a Arewacin Najeriya?,D,"['teaching', 'instructor', 'flight attendant', 'sewing']","['teaching', 'instructor', 'የአውሮፕላን አስተናጋጅ', 'ɗinki']","['UK', 'US', 'Ethiopia', 'Northern_Nigeria']","['Europe', 'North America', 'Africa', 'Africa']",3,sewing
Jod-ch-62,Northern_Nigeria,Africa,Which occupation is most preferred among males in Northern Nigeria?,Wacce sana'a maza suka fi so a Arewacin Najeriya?,A,"['business', 'doctor', 'teacher', 'engineer']","['kasuwanci', 'γιατρός', 'শিক্ষক', 'مهندس']","['Northern_Nigeria', 'Greece', 'Assam', 'Algeria']","['Africa', 'Europe', 'South Asia', 'Africa']",0,business
Ki-pe-24,Northern_Nigeria,Africa,What language is taught in schools in Northern Nigeria besides English?,Wane yare ake koyarwa a makarantun Arewacin Najeriya banda Turanci?,B,"['german', 'hausa', 'french', 'indonesian language']","['γερμανικά', 'hausa', 'الفرنسية', 'bahasa indonesia']","['Greece', 'Northern_Nigeria', 'Algeria', 'Indonesia']","['Europe', 'Africa', 'Africa', 'South Asia']",1,hausa
Ki-pe-30,Northern_Nigeria,Africa,What days of the week are schools closed in Northern Nigeria?,Wadanne kwanaki ne na mako makarantu ke rufewa a Arewacin Najeriya?,C,"['sunday', 'saturday and sunday', 'saturday', 'friday']","['ৰবিবাৰ', 'sabado y domingo', 'asabar', 'الجمعة']","['Assam', 'Spain', 'Northern_Nigeria', 'Algeria']","['South Asia', 'Europe', 'Africa', 'Africa']",2,saturday
Ki-pe-32,Northern_Nigeria,Africa,What food do the hosts usually prepare for the guests in Northern Nigeria?,Wane irin abinci ne masu masauki kan shirya wa baƙi a Arewacin Najeriya?,D,"['paella', 'traditional snacks', 'sweets', 'rice']","['paella', 'kue basah', 'الحلوى', 'shinkafa']","['Spain', 'Indonesia', 'Algeria', 'Northern_Nigeria']","['Europe', 'South Asia', 'Africa', 'Africa']",3,rice
Ki-pe-36,Northern_Nigeria,Africa,"Except the food original from Northern Nigeria, which country's food is more popular in Northern Nigeria?","Ban da abincin asali daga Arewacin Najeriya, abincin wacce kasa ya fi shahara a Arewacin Najeriya?",A,"['arab country', 'chinese', 'indian', 'italy']","['ƙasar larabawa', 'চাইনিজ', 'indian', 'إيطاليا']","['Northern_Nigeria', 'Assam', 'UK', 'Algeria']","['Africa', 'South Asia', 'Europe', 'Africa']",0,arab country
Ki-pe-39,Northern_Nigeria,Africa,What food is usually prepared for a family picnic in Northern Nigeria?,Wane irin abinci ake yawan shirya wa picnic na iyali a Arewacin Najeriya?,B,"['rames rice', 'chicken', 'salad', 'sandwiches']","['nasi rames', 'kaji', 'السلطة', 'sandwiches']","['Indonesia', 'Northern_Nigeria', 'Algeria', 'UK']","['South Asia', 'Africa', 'Africa', 'Europe']",1,chicken
Ki-pe-43,Northern_Nigeria,Africa,What is the name of the popular bread in Northern Nigeria?,Menene sunan burodin da aka yafi shahara a Arewacin Najeriya?,C,"['big bread', 'baguette', 'ugly', 'roti']","['ድፎ ዳቦ', 'μπαγκέτα', 'mummuki', 'ৰুটি']","['Ethiopia', 'Greece', 'Northern_Nigeria', 'Assam']","['Africa', 'Europe', 'Africa', 'South Asia']",2,ugly
Ki-pe-51,Northern_Nigeria,Africa,"What time of day are government offices closed in Northern Nigeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)","Wane lokaci ne ofisoshin gwamnati ke rufewa a Arewacin Najeriya? (A bayar da shi a tsarin HH:MM misali, 18:00, 09:00).",D,"['14:00', '17:30', '16:00', '17:00']","['14:00', '17:30', '16:00', '17:00']","['Greece', 'Ethiopia', 'Indonesia', 'Northern_Nigeria']","['Europe', 'Africa', 'South Asia', 'Africa']",3,17:00
Kik-in-04,Northern_Nigeria,Africa,What is installed in front of the house when a family member dies in Northern Nigeria?,Me ake sanyawa a gaban gida idan wani daga cikin iyalin gida ya mutu a Arewacin Najeriya?,A,"['mat', 'tent', 'cross', 'chili']","['Tabarmi', 'ድንኳን', 'cruz', 'ম\u200bৰিশালি']","['Northern_Nigeria', 'Ethiopia', 'Spain', 'Assam']","['Africa', 'Africa', 'Europe', 'South Asia']",0,mat
Kik-in-05,Northern_Nigeria,Africa,When is a pregnancy celebration or ceremony usually held in Northern Nigeria?,Yaushe ake yawan gudanar da shagalin samun ciki ko bukin haihuwa a Arewacin Najeriya?,B,"['baby shower', 'one week after giving birth', '1 week after giving birth', 'when the birth time arrives']","['baby shower', 'Baban kwana bake ai', '1 minggu setelah melahirkan', 'የወሊድ ጊዜ ሲቀርብ']","['Spain', 'Northern_Nigeria', 'Indonesia', 'Ethiopia']","['Europe', 'Africa', 'South Asia', 'Africa']",1,one week after giving birth
Kik-in-06,Northern_Nigeria,Africa,What event is usually held before a wedding in Northern Nigeria?,Wane taro ake yawan yi kafin aure a Arewacin Najeriya?,C,"['give dowry', 'bachelor party, stag weekend, stag party, stag night', 'kamu', 'wearing a ring']","['ጥሎሽ መጣል', 'bachelor party, stag weekend, stag party, stag night', 'kamu', 'আঙুঠি পিন্ধোৱা']","['Ethiopia', 'UK', 'Northern_Nigeria', 'Assam']","['Africa', 'Europe', 'Africa', 'South Asia']",2,kamu
Kik-in-07,Northern_Nigeria,Africa,What is usually shared to the children during (Lunar) New Year in Northern Nigeria?,Me aka fi rabawa yara a lokacin Sabuwar Shekara ta (Lunar) a Arewacin Najeriya?,D,"['cosmetics', 'easter eggs', 'angpau', 'candy']","['መዋቢያ', 'easter eggs', 'angpau', 'alawoyi']","['Ethiopia', 'UK', 'Indonesia', 'Northern_Nigeria']","['Africa', 'Europe', 'South Asia', 'Africa']",3,candy
Kik-in-10,Northern_Nigeria,Africa,What is the most popular tourist attraction for foreign visitors in Northern Nigeria?,Wanne ne mafi shahararren wurin yawon bude ido ga baki 'yan kasashen waje a Arewacin Najeriya?,A,"['yankari (refers to yankari national park or yankari game reserve)', 'kasbah', 'acropolis', 'inner city']","['yankari', 'القصبة', 'Ακρόπολη', 'i̇çərişəhər']","['Northern_Nigeria', 'Algeria', 'Greece', 'Azerbaijan']","['Africa', 'Africa', 'Europe', 'Western Asia']",0,yankari (refers to yankari national park or yankari game reserve)
Kik-in-11,Northern_Nigeria,Africa,"What is the most popular religious sites (temple, church, etc.) for tourism in Northern Nigeria?","Wanne ne wuraren ibada (haikali, coci, da sauransu) da suka fi shahara don yawon bude ido a Arewacin Najeriya?",B,"['mount athos', ""sultan's mosque"", 'imam reza', 'our mother of africa']","['Άγιο Όρος', 'masallacin sarkin mususlmi', 'امام رضا', ""Notre Dame d'Afrique""]","['Greece', 'Northern_Nigeria', 'Iran', 'Algeria']","['Europe', 'Africa', 'Western Asia', 'Africa']",1,sultan's mosque
Kik-in-15,Northern_Nigeria,Africa,What clothes do women usually wear on graduation commencement ceremony in Northern Nigeria?,Wane irin tufafi mata sukan saka a bikin yaye karatu a Arewacin Najeriya?,C,"['regular clothes', 'traditional clothing', 'fabric', 'semi-formal dress']","['ملابسهم العادية', 'milli geyimlər', 'atamfa', 'vestido semiformal']","['Algeria', 'Azerbaijan', 'Northern_Nigeria', 'Spain']","['Africa', 'Western Asia', 'Africa', 'Europe']",2,fabric
Kik-in-24,Northern_Nigeria,Africa,What carbohydrate is usually served with chicken in a fast-food restaurant in Northern Nigeria?,Wane irin carbohydrate ne ake yawanci bada shi tare da kaza a gidan abinci mai sauri a Arewacin Najeriya?,D,"['french fries', 'bread', 'potatoes', 'rice']","['patatas fritas', 'نان', 'البطاطا', 'shinkafa']","['Spain', 'Iran', 'Algeria', 'Northern_Nigeria']","['Europe', 'Western Asia', 'Africa', 'Africa']",3,rice
Kik-in-36,Northern_Nigeria,Africa,Who is the most popular soccer coach in Northern Nigeria?,Wane ne kocin ƙwallon ƙafa da yafi shahara a Arewacin Najeriya?,A,"['salisu yusuff', 'rabah saâdane', 'gurban gurbanov', 'pep guardiola']","['salisu yusuff', 'رابح سعدان', 'Qurban Qurbanov', 'pep guardiola']","['Northern_Nigeria', 'Algeria', 'Azerbaijan', 'UK']","['Africa', 'Africa', 'Western Asia', 'Europe']",0,salisu yusuff
Kik-in-37,Northern_Nigeria,Africa,What soccer teams in Northern Nigeria are famous for their intense rivalry? (e.g. ___ vs ___),Waɗanne kungiyoyin kwallon ƙafa a Arewacin Najeriya ne suka shahara saboda gaba da juna? (misali ___ da ___),B,"['persepolis against esteghlal', 'kano pillars and katsina united', 'mc algiers vs usm algiers', 'celtic vs rangers']","['پرسپوليس در مقابل استقلال', 'kano pillers da katsina united', 'مولودية العاصمة ضد اتحاد العاصمة', 'celtic vs rangers']","['Iran', 'Northern_Nigeria', 'Algeria', 'UK']","['Western Asia', 'Africa', 'Africa', 'Europe']",1,kano pillars and katsina united
Kik-in-45,Northern_Nigeria,Africa,What sports field facilities are usually available at schools in Northern Nigeria?,Wane irin kayan aikin filin wasanni ake samu a makarantun Arewacin Najeriya?,C,"['soccer field', 'soccer', 'swing', 'basketball']","['futbol meydançası', 'የእግር ኳስ ሜዳ', 'lilo', 'μπάσκετ']","['Azerbaijan', 'Ethiopia', 'Northern_Nigeria', 'Greece']","['Western Asia', 'Africa', 'Africa', 'Europe']",2,swing
Na-ko-02,Northern_Nigeria,Africa,What cafe beverage do people from Northern Nigeria most commonly enjoy?,Wane irin abin sha na kafe ne mutanen Arewacin Najeriya suka fi so?,D,"['frappe', 'coffee', 'macchiato', 'nescafe']","['φραπές', 'قهوه', 'ማኪያቶ', 'naskef']","['Greece', 'Iran', 'Ethiopia', 'Northern_Nigeria']","['Europe', 'Western Asia', 'Africa', 'Africa']",3,nescafe
Na-ko-05,Northern_Nigeria,Africa,What is the typical delivery food in Northern Nigeria?,Menene abincin da ake kaiwa a gida a Arewacin Najeriya?,A,"['rice', 'burger', 'pizza', 'doner kebab']","['shinkafa', 'በርገር', 'pizza', 'dönər']","['Northern_Nigeria', 'Ethiopia', 'Spain', 'Azerbaijan']","['Africa', 'Africa', 'Europe', 'Western Asia']",0,rice
Na-ko-07,Northern_Nigeria,Africa,What type of meat is consumed most by people from Northern Nigeria?,Wane irin nama ne mutanen Arewacin Najeriya suka fi ci?,B,"['beef', 'sheep', 'chicken', 'pork']","['የበሬ ስጋ', 'Naman rago', 'مرغ', 'cerdo']","['Ethiopia', 'Northern_Nigeria', 'Iran', 'Spain']","['Africa', 'Africa', 'Western Asia', 'Europe']",1,sheep
Na-ko-09,Northern_Nigeria,Africa,What side dish is the most commonly served on a dining table in Northern Nigeria?,Wane irin abincin haɗi ake yawan bawa mutane a kan teburin cin abinci a Arewacin Najeriya?,C,"['azerbaijani rice', 'fish & chips', 'rice', 'key wat']","['plov', 'fish & chips', 'shinkafa', 'ቀይ ወጥ']","['Azerbaijan', 'UK', 'Northern_Nigeria', 'Ethiopia']","['Western Asia', 'Europe', 'Africa', 'Africa']",2,rice
Na-ko-11,Northern_Nigeria,Africa,What do people from Northern Nigeria eat while watching a soccer game?,Me mutanen Arewacin Najeriya ke ci yayin da suke kallon wasan ƙwallon ƙafa?,D,"['seed', 'burgers', 'biscuit', 'sugarcane']","['تخمه', 'burgers', 'ብስኩት', 'rake']","['Iran', 'UK', 'Ethiopia', 'Northern_Nigeria']","['Western Asia', 'Europe', 'Africa', 'Africa']",3,sugarcane
Na-ko-15,Northern_Nigeria,Africa,What is the representative nourishing food in Northern Nigeria?,Menene abincin gina jiki a Arewacin Najeriya?,A,"['tuwa', 'corn', 'rice', 'soup']","['tuwo', 'maíz', 'ভাত', 'الحساء']","['Northern_Nigeria', 'Mexico', 'Assam', 'Algeria']","['Africa', 'North America', 'South Asia', 'Africa']",0,tuwa
Na-ko-16,Northern_Nigeria,Africa,Who is the most famous soccer player in Northern Nigeria?,Wane dan wasan kwallon ƙafa ne ya fi shahara a Arewacin Najeriya?,B,"['bambang pamungkas', 'ahmad musa', 'rabah madjer', 'javier hernandez']","['bambang pamungkas', 'ahmad musa', 'رابح ماجر', 'Javier Hernández']","['Indonesia', 'Northern_Nigeria', 'Algeria', 'Mexico']","['South Asia', 'Africa', 'Africa', 'North America']",1,ahmad musa
Na-ko-22,Northern_Nigeria,Africa,Which country is considered the biggest rival in soccer matches for Northern Nigeria?,Wace ƙasa ake ɗauka a matsayin babbar abokiyar hamayya a wasannin ƙwallon kafa ga Arewacin Najeriya?,C,"['meghalaya', 'egypt', 'ghana', 'mexico']","['মেঘাল\u200bয়', 'مصر', 'ghana', 'mexico']","['Assam', 'Algeria', 'Northern_Nigeria', 'US']","['South Asia', 'Africa', 'Africa', 'North America']",2,ghana
Na-ko-24,Northern_Nigeria,Africa,What is the most commonly eaten food in sports stadiums while watching games in Northern Nigeria?,Wane irin abinci ne ake ci da yawa a filayen wasanni yayin kallon wasanni a Arewacin Najeriya?,D,"['hotdogs', 'fritters', 'nuts', 'sugarcane']","['hotdogs', 'gorengan', 'المكسرات', 'rake']","['US', 'Indonesia', 'Algeria', 'Northern_Nigeria']","['North America', 'South Asia', 'Africa', 'Africa']",3,sugarcane
Na-ko-37,Northern_Nigeria,Africa,What is the most popular domestic vacation spot for people from Northern Nigeria?,Wanne ne wurin hutun cikin gida da ya fi shahara ga mutanen Arewacin Najeriya?,A,"['yankari game reserve', 'guwahati', 'quient place', 'cancun']","['yankari game reserve', 'গুৱাহাটী', 'ጫጫታ የሌለበት', 'Cancún']","['Northern_Nigeria', 'Assam', 'Ethiopia', 'Mexico']","['Africa', 'South Asia', 'Africa', 'North America']",0,yankari game reserve
Na-ko-38,Northern_Nigeria,Africa,What is the most common wedding gift between bride and groom in Northern Nigeria?,Menene kyautar aure da aka fi bayarwa tsakanin ango da amarya a Arewacin Najeriya?,B,"['money', 'dowry', 'jewelry', 'dinner set']","['uang', 'Sadaki', 'ጌጣጌጥ', 'vajillas']","['Indonesia', 'Northern_Nigeria', 'Ethiopia', 'Mexico']","['South Asia', 'Africa', 'Africa', 'North America']",1,dowry
Na-ko-39,Northern_Nigeria,Africa,What is typically given as a congratulatory gesture when attending a friend's wedding in Northern Nigeria?,Me ake yawan bada a matsayin alamar taya murna idan aka halarci bikin aure na aboki a Arewacin Najeriya?,C,"['gift', 'clock', 'kola nut', 'clothes']","['gift', 'ঘড়ী', 'goro', 'ልብስ']","['US', 'Assam', 'Northern_Nigeria', 'Ethiopia']","['North America', 'South Asia', 'Africa', 'Africa']",2,kola nut
Na-ko-42,Northern_Nigeria,Africa,What type of food is commonly provided at funeral parlors in Northern Nigeria?,Wane irin abinci aka fi samarwa a ɗakin jana'iza a Arewacin Najeriya?,D,"['finger foods', 'qolo', 'bread', 'rice cake']","['finger foods', 'ቆሎ', 'roti', 'masa']","['US', 'Ethiopia', 'Indonesia', 'Northern_Nigeria']","['North America', 'Africa', 'South Asia', 'Africa']",3,rice cake
Na-ko-43,Northern_Nigeria,Africa,What do people do in Northern Nigeria in the morning of the (Lunar) New Year?,Me mutane ke yi a Arewacin Najeriya da safiyar ranar Sabuwar Shekara ta Kalandar Wata?,A,"['none', 'they sleep', 'house cleaning', 'eat the leftovers from the previous night']","['babu', 'ينامون', 'evi yığışdırıllar', 'comer recalentado']","['Northern_Nigeria', 'Algeria', 'Azerbaijan', 'Mexico']","['Africa', 'Africa', 'Western Asia', 'North America']",0,none
Na-ko-44,Northern_Nigeria,Africa,When is the day with Northern Nigeria's most severe nationwide traffic congestion?,Yaushe ne ranar da ake samun cunkoson ababen hawa mafi tsanani a fadin Arewacin Najeriya?,B,"['monday', 'eid celebration day', 'eid ul-fitr', 'before nowruz']","['lunes', 'ranar bikin sallah', 'عيد الفطر', 'پیش از نوروز']","['Mexico', 'Northern_Nigeria', 'Algeria', 'Iran']","['North America', 'Africa', 'Africa', 'Western Asia']",1,eid celebration day
Na-ko-45,Northern_Nigeria,Africa,What is the most popular honeymoon destination in Northern Nigeria?,Ina ne wurin shaƙatawa na amarci da aka fi so a Arewacin Najeriya?,C,"['tunisia', 'las vegas', 'abuja', 'qabala']","['تونس', 'las vegas', 'abuja', 'Qəbələ']","['Algeria', 'US', 'Northern_Nigeria', 'Azerbaijan']","['Africa', 'North America', 'Africa', 'Western Asia']",2,abuja
Ne-ar-05,Northern_Nigeria,Africa,What is the most important national holiday in Northern Nigeria?,Menene ranar hutun ƙasa mafi muhimmanci a Arewacin Najeriya?,D,"['new year', 'July 4th', 'independence day', 'christmas break']","['سال نو', 'July 4th', 'عيد الاستقلال', 'hutun kistimeti']","['Iran', 'US', 'Algeria', 'Northern_Nigeria']","['Western Asia', 'North America', 'Africa', 'Africa']",3,christmas break
Ne-ar-14,Northern_Nigeria,Africa,Where do a family gather for Eid festivities in Northern Nigeria?,A ina ne iyalai sukan taru don shagulgulan Sallah a Arewacin Najeriya?,A,"['grandparents house', ""at the grandparents' house"", 'home', 'mosque']","['gidan kakanni', 'en casa de los abuelos', 'evdə', 'መስጅድ']","['Northern_Nigeria', 'Mexico', 'Azerbaijan', 'Ethiopia']","['Africa', 'North America', 'Western Asia', 'Africa']",0,grandparents house
Ne-ar-18,Northern_Nigeria,Africa,"At what time do most people finish work in Northern Nigeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)","A wane lokaci ne yawancin mutane suka gama aiki a Arewacin Najeriya? (A bayar da shi a tsarin HH:MM misali, 18:00, 09:00).",B,"['20:00', '16:00', '17:00', '17:30']","['20:00', '16:00', '17:00', '17:30']","['Mexico', 'Northern_Nigeria', 'Iran', 'Ethiopia']","['North America', 'Africa', 'Western Asia', 'Africa']",1,16:00
Ne-ar-24,Northern_Nigeria,Africa,Which city is the primary commercial hub in Northern Nigeria?,Wane gari ne cibiyar kasuwanci a Arewacin Najeriya?,C,"['addis abeba', 'baku', 'kano', 'nyc']","['አዲስ አበባ', 'Bakı', 'kano', 'nyc']","['Ethiopia', 'Azerbaijan', 'Northern_Nigeria', 'US']","['Africa', 'Western Asia', 'Africa', 'North America']",2,kano
Ne-ar-25,Northern_Nigeria,Africa,What is the industry that pays the best in Northern Nigeria?,Wace masana'anta ce ke biyan albashi mafi kyau a Arewacin Najeriya?,D,"['oil industry', 'production of gold', 'medical', 'shell petroleum development company (spdc)']","['صنعت نفت', 'ወርቅ ቁፋሮ', 'medical', 'shell petroleum development company (spdc)']","['Iran', 'Ethiopia', 'US', 'Northern_Nigeria']","['Western Asia', 'Africa', 'North America', 'Africa']",3,shell petroleum development company (spdc)
Ne-ar-26,Northern_Nigeria,Africa,What is the most famous public corporation in Northern Nigeria?,Wanne ne kamfanin gwamnati mafi shahara a Arewacin Najeriya?,A,"['central bank of nigeria', 'sonatrach', 'state oil company of azerbaijan', 'assam gas company limited']","['cbn', 'سوناطراك', 'Dövlət Neft Şirkəti', 'অসম গেছ কোম্পানী লিমিটেড']","['Northern_Nigeria', 'Algeria', 'Azerbaijan', 'Assam']","['Africa', 'Africa', 'Western Asia', 'South Asia']",0,central bank of nigeria
Ne-ar-31,Northern_Nigeria,Africa,What is the most famous dish in Northern Nigeria?,Menene abincin da ya fi shahara a Arewacin Najeriya?,B,"['ghormeh sabzi', 'rice', 'alkaline', 'couscous']","['قرمه سبزی', 'shinkafa', 'খাৰ', 'الكسكسي']","['Iran', 'Northern_Nigeria', 'Assam', 'Algeria']","['Western Asia', 'Africa', 'South Asia', 'Africa']",1,rice
Ne-ar-32,Northern_Nigeria,Africa,What do people usually have for breakfast in Northern Nigeria?,Me mutane ke ci akasari don karin kumallo a Arewacin Najeriya?,C,"['bread with jam', 'cheese', 'bread and tea', 'fried rice']","['الخبز مع المربى', 'pendir', 'burodi da shayi', 'nasi goreng']","['Algeria', 'Azerbaijan', 'Northern_Nigeria', 'Indonesia']","['Africa', 'Western Asia', 'Africa', 'South Asia']",2,bread and tea
Ne-ar-36,Northern_Nigeria,Africa,What is a typical festive meal in Northern Nigeria?,Menene abincin bukukuwa na al'ada a Arewacin Najeriya?,D,"['couscous', 'tumpeng rice', 'kebab', 'rice']","['الكسكسي', 'nasi tumpeng', 'کباب', 'shinkafa']","['Algeria', 'Indonesia', 'Iran', 'Northern_Nigeria']","['Africa', 'South Asia', 'Western Asia', 'Africa']",3,rice
Ne-ar-37,Northern_Nigeria,Africa,Which fruit do people usually offer tourists/visitors from abroad in Northern Nigeria?,Wane irin 'ya'yan itace mutane sukan bayar ga baki/masu ziyara daga kasashen waje a Arewacin Najeriya?,A,"['date fruit', 'pomegranate', 'banana', 'orange']","['dabino', 'nar', 'কল', 'ቦሮ']","['Northern_Nigeria', 'Azerbaijan', 'Assam', 'Ethiopia']","['Africa', 'Western Asia', 'South Asia', 'Africa']",0,date fruit
Ne-ar-39,Northern_Nigeria,Africa,What is the cheapest fast food in Northern Nigeria?,Wanne ne mafi araha a abincin sauri a Arewacin Najeriya?,B,"['maggi', 'spaghetti', 'shiro', 'falafel']","['মেগি', 'taliya', 'ሽሮ', 'فلافل']","['Assam', 'Northern_Nigeria', 'Ethiopia', 'Iran']","['South Asia', 'Africa', 'Africa', 'Western Asia']",1,spaghetti
Ne-ar-44,Northern_Nigeria,Africa,What do people have with coffee in Northern Nigeria?,Me mutane ke ci tare da kofi a Arewacin Najeriya?,C,"['traditional cake', 'sweets', 'bread', 'popcorn qollo']","['kue tradisional', 'şirniyyat', 'burodi', 'ፈንድሻ']","['Indonesia', 'Azerbaijan', 'Northern_Nigeria', 'Ethiopia']","['South Asia', 'Western Asia', 'Africa', 'Africa']",2,bread
New-am-02,Northern_Nigeria,Africa,What is the most popular traditional food in Northern Nigeria?,Wanne ne abincin gargajiya mafi shahara a Arewacin Najeriya?,D,"['soto', 'chopped meat', 'ghormeh sabzi', 'mashed food']","['soto', 'ክትፎ', 'قرمه سبزی', 'tuwo']","['Indonesia', 'Ethiopia', 'Iran', 'Northern_Nigeria']","['South Asia', 'Africa', 'Western Asia', 'Africa']",3,mashed food
New-am-04,Northern_Nigeria,Africa,What is the most popular dipping sauce in Northern Nigeria?,Wacce miyar tsome ce mafi shahara a Arewacin Najeriya?,A,"['sauce', 'soy sauce', 'harissa', 'tzatziki']","['taushe', '酱油', 'الهريسة', 'τζατζίκι']","['Northern_Nigeria', 'China', 'Algeria', 'Greece']","['Africa', 'East Asia', 'Africa', 'Europe']",0,sauce
New-am-27,Northern_Nigeria,Africa,Who is the most popular female sportperson in Northern Nigeria?,Wace ce 'yar wasan da tafi shahara a Arewacin Najeriya?,B,"['boulmerka', 'rahama sadau', 'jenny beautiful', 'guo jingjing']","['بولمرقة', 'rahama sadau', 'jenny hermoso', '郭晶晶']","['Algeria', 'Northern_Nigeria', 'Spain', 'China']","['Africa', 'Africa', 'Europe', 'East Asia']",1,rahama sadau
