ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
New-en-19,Iran,Western Asia,What is the most well known sporting stadium in Iran?,در ایران معروف‌ترین ورزشگاه ورزشی کدام است؟ ,B,"['nehru', 'azadi stadium', 'sangam stadium', 'tofiq bahramov stadium']","['নেহেৰু', 'استادیوم آزادی', '서울월드컵경기장', 'tofiq bəhramov adına futbol stadionu']","['Assam', 'Iran', 'South_Korea', 'Azerbaijan']","['South Asia', 'Western Asia', 'East Asia', 'Western Asia']",1,azadi stadium
New-en-26,Iran,Western Asia,What is the best recognized sporting chant in Iran?,در ایران معروف‌ترین شعار ورزشی چیست؟ ,C,"['ole-ole-ole-ole', 'the great republic of korea', 'persepolis is superior to esteghlal', 'our marshal']","['ole-ole-ole-ole', '대~한민국 짝짝짝짝짝', 'پرسپولیس، سرور استقلاله', 'marşalımız']","['Indonesia', 'South_Korea', 'Iran', 'Azerbaijan']","['South Asia', 'East Asia', 'Western Asia', 'Western Asia']",2,persepolis is superior to esteghlal
New-en-38,Iran,Western Asia,Which industries are known for more flexible working hours in Iran?,در ایران کدام صنایع به خاطر ساعات کاری انعطاف‌ پذیرتر شناخته شده‌اند؟,D,"['sellers', 'business', 'universities', 'freelance job']","['πωλητές', 'biznes', 'universidades', 'شغل آزاد']","['Greece', 'Azerbaijan', 'Mexico', 'Iran']","['Europe', 'Western Asia', 'North America', 'Western Asia']",3,freelance job
New-en-41,Iran,Western Asia,Who is the most well known and successful entrepreneur in Iran?,در ایران معروف‌ ترین و موفق‌ ترین کارآفرین چه کسی است؟,A,"['seyyed mohammad mousavi', 'bill gates', 'mübariz mansimov', 'marinakis']","['سید محمد موسوی', 'bill gates', 'mübariz mənsimov', 'Μαρινάκης']","['Iran', 'US', 'Azerbaijan', 'Greece']","['Western Asia', 'North America', 'Western Asia', 'Europe']",0,seyyed mohammad mousavi
New-en-49,Iran,Western Asia,What is the name of the most famous family in Iran?,در ایران نام معروف‌ترین خانواده چیست؟,B,"['derbez', 'pahlavi', 'borbon', 'pashayevs']","['Derbez', 'پهلوی', 'Borbón', 'paşayevlər']","['Mexico', 'Iran', 'Spain', 'Azerbaijan']","['North America', 'Western Asia', 'Europe', 'Western Asia']",1,pahlavi
New-en-50,Iran,Western Asia,What is the most common family name in Iran?,در ایران رایج‌ترین نام خانوادگی چیست؟,C,"['pérez', 'smith', 'mohammadi', 'mammadov']","['Pérez', 'smith', 'محمدی', 'məmmədov']","['Spain', 'US', 'Iran', 'Azerbaijan']","['Europe', 'North America', 'Western Asia', 'Western Asia']",2,mohammadi
New-en-59,Iran,Western Asia,Which country is the most popular destination for families from Iran to emigrate to?,در ایران کدام کشورمحبوب‌ترین مقصد برای مهاجرت خانواده‌ها است؟,D,"['united states', 'russia', 'spain', 'turkey']","['Estados Unidos', 'rusiya', 'spain', 'ترکیه']","['Mexico', 'Azerbaijan', 'UK', 'Iran']","['North America', 'Western Asia', 'Europe', 'Western Asia']",3,turkey
New-en-69,Iran,Western Asia,Which writers are commonly studied in literature class in Iran?,در کشور شما معمولا آثار کدام نویسندگان در کلاس ادبیات مطالعه می‌شوند؟,A,"['jalal al-e ahmad', 'nezāmi', 'william shakespeare', 'edgar allen poe']","['جلال آل احمد', 'nizami', 'william shakespeare', 'edgar allen poe']","['Iran', 'Azerbaijan', 'UK', 'US']","['Western Asia', 'Western Asia', 'Europe', 'North America']",0,jalal al-e ahmad
New-en-70,Iran,Western Asia,"How many school breaks are there in a year for high schools in Iran? (Provide Arabic numerals (e.g., 1) only.)",در کشور شما در یک سال تحصیلی برای دبیرستان‌ها چند بارتعطیلی وجود دارد؟ (فقط اعداد را وارد کنید.),B,"['12', '1', '3', '2']","['12', '1', '3', '2']","['Assam', 'Iran', 'Greece', 'Azerbaijan']","['South Asia', 'Western Asia', 'Europe', 'Western Asia']",1,1
New-en-76,Iran,Western Asia,Which airport in Iran is the busiest during the holiday season?,در ایران  کدام فرودگاه در طول فصل تعطیلات شلوغ‌ ترین است؟,C,"['soekarno-hatta airport', 'eleftherios venizelos', 'imam khomeini airport', 'heydar aliyev airport']","['bandara soekarno-hatta', 'Eλευθέριος Bενιζέλος', 'فرودگاه امام خمینی', 'heydər əliyev adına hava limanı']","['Indonesia', 'Greece', 'Iran', 'Azerbaijan']","['South Asia', 'Europe', 'Western Asia', 'Western Asia']",2,imam khomeini airport
New-en-79,Iran,Western Asia,Which region of Iran is well known for its theatrical performances?,در ایران کدام منطقه به خاطر اجراهای تئاتری‌اش معروف است؟,D,"['baku', 'madrid', 'jorhat', 'tehran']","['bakı', 'Madrid', 'যোৰহাট', 'تهران']","['Azerbaijan', 'Spain', 'Assam', 'Iran']","['Western Asia', 'Europe', 'South Asia', 'Western Asia']",3,tehran
New-en-87,Iran,Western Asia,What is the most famous historic landmark in Iran?,در ایران معروف‌ترین نشانه تاریخی چیست؟ ,A,"['persepolis', 'the alhambra', 'maiden tower', 'national monument']","['پرسپولیس', 'La Alhambra', 'qız qalası', 'monumen nasional']","['Iran', 'Spain', 'Azerbaijan', 'Indonesia']","['Western Asia', 'Europe', 'Western Asia', 'South Asia']",0,persepolis
New-en-90,Iran,Western Asia,What is the most famous hotel brand in Iran?,در ایران معروف‌ ترین برند هتل چیست؟,B,"['hilton hotel', 'espinas palace', 'premier inn', 'taj hotel']","['hilton otel', 'اسپیناس پالاس', 'premier inn', 'তাজ']","['Azerbaijan', 'Iran', 'UK', 'Assam']","['Western Asia', 'Western Asia', 'Europe', 'South Asia']",1,espinas palace
New-gr-05,Iran,Western Asia,What is the most popular grab-and-go breakfast option in Iran?,محبوب‌ترین گزینه صبحانه سریع و آماده‌به‌خورد در ایران چیست؟,C,"['cereal', 'bread', 'bread cheese walnut', 'sandwich']","['cereal', 'roti', 'نون پنیر گردو', 'sendviç']","['UK', 'Indonesia', 'Iran', 'Azerbaijan']","['Europe', 'South Asia', 'Western Asia', 'Western Asia']",2,bread cheese walnut
New-gr-06,Iran,Western Asia,What is the most popular food in Iran among young people?,محبوب‌ترین غذا در بین جوانان در ایران چیست؟,D,"['chinese food', 'tacos', 'doner kebab', 'fast food']","['চাইনিজ খাদ্য, চাইনীজ ফাষ্ট ফুড', 'tacos', 'dönər', 'فست فود']","['Assam', 'Mexico', 'Azerbaijan', 'Iran']","['South Asia', 'North America', 'Western Asia', 'Western Asia']",3,fast food
New-gr-15,Iran,Western Asia,What is the most popular traditional dessert in Iran?,محبوب‌ترین دسر سنتی در ایران چیست؟,A,"['sholeh zard', 'rice pudding', 'dessert made of filo pastry sheets', 'iced fruit']","['شله زرد', 'arroz con leche', 'paxlava', 'es buah']","['Iran', 'Mexico', 'Azerbaijan', 'Indonesia']","['Western Asia', 'North America', 'Western Asia', 'South Asia']",0,sholeh zard
New-gr-24,Iran,Western Asia,What is the most popular track and field sport in Iran?,محبوب‌ترین رشته‌ی دو و میدانی در ایران چیست؟,B,"['race', 'discus throw', 'sprint', 'track and field']","['দৌৰ', 'پرتاب دیسک', 'sprint', 'yüngül atletika']","['Assam', 'Iran', 'US', 'Azerbaijan']","['South Asia', 'Western Asia', 'North America', 'Western Asia']",1,discus throw
New-gr-29,Iran,Western Asia,Which international sporting event is the most popular in Iran?,کدام رویداد ورزشی بین‌المللی در ایران محبوب‌ترین است؟,C,"['olympics', 'azerbaijan grand prix', 'fifa world cup', 'soccer']","['olympics', 'formula 1 baki qran-prisi', 'جام جهانی فوتبال', 'sepakbola']","['US', 'Azerbaijan', 'Iran', 'Indonesia']","['North America', 'Western Asia', 'Western Asia', 'South Asia']",2,fifa world cup
New-gr-58,Iran,Western Asia,Which job is considered underpaid in Iran?,کدام شغل در ایران کم‌دستمزد تلقی می‌شود؟,D,"['teaching', 'cleaning worker', 'cleaner', 'labor']","['müəllimlik', 'عامل النظافة', '清洁工', 'کارگری']","['Azerbaijan', 'Algeria', 'China', 'Iran']","['Western Asia', 'Africa', 'East Asia', 'Western Asia']",3,labor
New-gr-82,Iran,Western Asia,What is the most popular music genre among the elderly population in Iran?,محبوب‌ترین سبک موسیقی در بین جمعیت مسن در ایران چیست؟,A,"['traditional', 'traditional azerbaijani music', 'popular', 'trot']","['سنتي', 'muğam', 'الشعبي', '트로트']","['Iran', 'Azerbaijan', 'Algeria', 'South_Korea']","['Western Asia', 'Western Asia', 'Africa', 'East Asia']",0,traditional
New-gr-89,Iran,Western Asia,What drink is usually offered at weddings in Iran?,معمولاً چه نوشیدنی‌ای در مراسم عروسی‌ها در ایران پیشنهاد می‌شود؟,B,"['tela', 'juice', 'bai', 'araq']","['ጠላ', 'شربت', '白酒', 'araq']","['Ethiopia', 'Iran', 'China', 'Azerbaijan']","['Africa', 'Western Asia', 'East Asia', 'Western Asia']",1,juice
New-ha-07,Iran,Western Asia,What food originated from Iran and can be found all over the world?,چه غذایی از ایران منشأ گرفته و در سراسر جهان یافت می‌شود؟,C,"['pork belly', 'injera', 'kebab', 'dolma']","['삼겹살', 'እንጀራ', 'کباب', 'dolma']","['South_Korea', 'Ethiopia', 'Iran', 'Azerbaijan']","['East Asia', 'Africa', 'Western Asia', 'Western Asia']",2,kebab
New-ha-08,Iran,Western Asia,What food is typically disliked by children but enjoyed by the elderly in Iran?,چه غذایی معمولاً توسط کودکان دوست نداشته می‌شود اما توسط سالمندان در ایران مورد پسند است؟,D,"['eight-treasure porridge', 'tuwo', 'dovga', 'abgoosht']","['八宝粥', 'tuwo', 'dovğa', 'آبگوشت']","['China', 'Northern_Nigeria', 'Azerbaijan', 'Iran']","['East Asia', 'Africa', 'Western Asia', 'Western Asia']",3,abgoosht
New-ha-09,Iran,Western Asia,What cooking utensil is most commonly used in Iran?,چه وسیله پخت و پزی در ایران بیشترین استفاده را دارد؟,A,"['gas', 'spatula', 'oil', 'plate']","['گاز', '주걱', 'mai', 'boşqab']","['Iran', 'South_Korea', 'Northern_Nigeria', 'Azerbaijan']","['Western Asia', 'East Asia', 'Africa', 'Western Asia']",0,gas
New-ha-13,Iran,Western Asia,Which is the most popular vegetable in Iran?,محبوب‌ترین سبزی در ایران کدام است؟,B,"['cucumber', 'basil', 'potatoes', 'tomato']","['xiyar', 'ريحان', 'البطاطا', 'ντομάτα']","['Azerbaijan', 'Iran', 'Algeria', 'Greece']","['Western Asia', 'Western Asia', 'Africa', 'Europe']",1,basil
New-ha-66,Iran,Western Asia,What is the most popular wedding venue in Iran?,محبوب‌ترین مکان برگزاری عروسی در ایران کدام است؟,C,"['churches', 'restaurants', 'wedding hall', 'banquet hall']","['iglesias', 'restoranlar', 'سالن عروسی', 'قاعات الحفلات']","['Spain', 'Azerbaijan', 'Iran', 'Algeria']","['Europe', 'Western Asia', 'Western Asia', 'Africa']",2,wedding hall
New-in-03,Iran,Western Asia,What type of food from Iran is typically served in restaurants overseas?,چه نوع غذایی از ایران معمولاً در رستوران‌ های خارج از کشور سرو می‌شود؟,D,"['couscous', 'fish & chips', 'dolma', 'kebab']","['الكسكسي', 'fish & chips', 'dolma', 'کباب']","['Algeria', 'UK', 'Azerbaijan', 'Iran']","['Africa', 'Europe', 'Western Asia', 'Western Asia']",3,kebab
New-in-33,Iran,Western Asia,What region in Iran is usually associated with mining?,در ایران کدام منطقه معمولاً با معدن‌ کاری مرتبط است؟,A,"['kerman', 'benshangul region', 'halkidiki', 'kalbajar']","['کرمان', 'ቤንሻንጉል', 'Χαλκιδική', 'kəlbəcər']","['Iran', 'Ethiopia', 'Greece', 'Azerbaijan']","['Western Asia', 'Africa', 'Europe', 'Western Asia']",0,kerman
New-in-34,Iran,Western Asia,What region in Iran is usually associated with oil?,در ایران کدام منطقه معمولاً با نفت مرتبط است؟ ,B,"['absheron', 'south', 'andalusia', 'somali region']","['abşeron', 'جنوب', 'Andalucía', 'ሱማሌ']","['Azerbaijan', 'Iran', 'Spain', 'Ethiopia']","['Western Asia', 'Western Asia', 'Europe', 'Africa']",1,south
New-in-62,Iran,Western Asia,What university in Iran is popular because of its engineering major? (Provide the official name.),در ایران کدام دانشگاه به خاطر رشته مهندسی‌ اش معروف است؟ (نام رسمی آن را ارائه دهید.),C,"['University of Cambridge', 'azerbaijan technical university', 'sharif university of technology', 'bahirdar']","['University of Cambridge', 'azərbaycan texniki universiteti', 'دانشگاه صنعتی شریف', 'ባህር ዳር']","['UK', 'Azerbaijan', 'Iran', 'Ethiopia']","['Europe', 'Western Asia', 'Western Asia', 'Africa']",2,sharif university of technology
New-in-63,Iran,Western Asia,What university in Iran is popular because of its school of medicine? (Provide the official name.),در ایران کدام دانشگاه به خاطر دانشکده پزشکی‌ اش معروف است؟ (نام رسمی آن را ارائه دهید.),D,"['azerbaijan medical university', 'aristotelian', 'ahmadu bello university', 'tehran']","['azərbaycan tibb universiteti', 'Αριστοτέλειο', 'ahmadu bello university', 'تهران']","['Azerbaijan', 'Greece', 'Northern_Nigeria', 'Iran']","['Western Asia', 'Europe', 'Africa', 'Western Asia']",3,tehran
New-in-80,Iran,Western Asia,What is the most famous theme park in Iran?,در ایران معروف‌ترین شهربازی چیست؟ ,A,"['eram park', 'yankari (refers to yankari national park or yankari game reserve)', 'portaventura', 'amburan beach club']","['پارک ارم', 'yankari', 'PortAventura', 'amburan beach club']","['Iran', 'Northern_Nigeria', 'Spain', 'Azerbaijan']","['Western Asia', 'Africa', 'Europe', 'Western Asia']",0,eram park
New-ko-01,Iran,Western Asia,What is the most popular children's animation that is commonly watched by kids in Iran?,در ایران محبوب‌ ترین انیمیشن کودکانه‌ای که معمولاً توسط بچه‌ها تماشا می‌شود، چیست؟,B,"['peppa pig', 'tom and jerry', 'akile da ni', 'masha and the bear']","['peppa pig', 'تام و جري', 'akile and me', 'maşa və ayı']","['UK', 'Iran', 'Northern_Nigeria', 'Azerbaijan']","['Europe', 'Western Asia', 'Africa', 'Western Asia']",1,tom and jerry
New-ko-06,Iran,Western Asia,What is the most popular folk tale in Iran that is typically told to children?,در کشور شما محبوب‌ترین قصه‌ی عامیانه ای که معمولاً برای بچه‌ها تعریف می‌شود، چیست؟,C,"['juha stories', 'rabbit of the moon', 'hasani', 'dwarf']","['قصص جحا', 'conejo de la luna', 'حسنی', 'cırtdan']","['Algeria', 'Mexico', 'Iran', 'Azerbaijan']","['Africa', 'North America', 'Western Asia', 'Western Asia']",2,hasani
New-ko-07,Iran,Western Asia,What is the customary symbol of condolence used at funerals in Iran?,در ایران نماد مرسوم تسلیت در مراسم خاکسپاری چیست؟ ,D,"['flowers', 'prayer', 'black tape', 'verbal condolence']","['flowers', 'الدعاء', 'qara lent', 'تسلیت گفتن شفاهی']","['US', 'Algeria', 'Azerbaijan', 'Iran']","['North America', 'Africa', 'Western Asia', 'Western Asia']",3,verbal condolence
New-ko-10,Iran,Western Asia,What are the most common activities people do as a side job in Iran?,در ایران متداول‌ترین فعالیت‌هایی که مردم به عنوان شغل دوم انجام می‌دهند چیست؟ ,A,"['taxi driver', 'sale of goods and services', 'taxi driving', 'commerce']","['راننده تاکسی', 'vender algo', 'taksi sürücülüyü', 'ንግድ']","['Iran', 'Mexico', 'Azerbaijan', 'Ethiopia']","['Western Asia', 'North America', 'Western Asia', 'Africa']",0,taxi driver
New-pe-02,Iran,Western Asia,What is the most famous edible souvenir for tourists in Iran?,در ایران معروف‌ترین سوغات خوراکی برای گردشگران چیست؟,B,"['chicken stew', 'saffron', 'corn dog', 'khurshan nut candy']","['ዶሮ ወጥ', 'زعفران', 'corn dog', 'xurşun qoz-fındıq şirniyyatı']","['Ethiopia', 'Iran', 'US', 'Azerbaijan']","['Africa', 'Western Asia', 'North America', 'Western Asia']",1,saffron
New-pe-06,Iran,Western Asia,What is the most popular stew in Iran?, در ایران محبوب‌ ترین خورشت چیست؟,C,"['tacos', 'azerbaijani rice', 'ghormeh sabzi', 'taushe sauce']","['tacos', 'plov', 'قرمه سبزی', 'taushe']","['Mexico', 'Azerbaijan', 'Iran', 'Northern_Nigeria']","['North America', 'Western Asia', 'Western Asia', 'Africa']",2,ghormeh sabzi
New-pe-11,Iran,Western Asia,What is the most common spice/herb used in dishes from Iran?,در ایران متداول‌ ترین ادویه/گیاه معطر مورد استفاده در غذاها چیست؟,D,"['curry', 'black pepper', 'salt', 'turmeric']","['curry', 'black pepper', 'duz', 'زرچوبه']","['Northern_Nigeria', 'US', 'Azerbaijan', 'Iran']","['Africa', 'North America', 'Western Asia', 'Western Asia']",3,turmeric
New-pe-45,Iran,Western Asia,What is the usual work schedule during the month of Ramadan in Iran?,در ایران برنامه کاری معمول در ماه رمضان چگونه است؟,A,"['fewer working hours', ""start at 4 o'clock in the morning"", 'from 9 am to 4 pm', 'same']","['ساعات کاری کمتر', 'পুৱা 4 বজাত চেহেৰী', 'من التاسعة صباحا الى الرابعة مساءا', 'eyni']","['Iran', 'Assam', 'Algeria', 'Azerbaijan']","['Western Asia', 'South Asia', 'Africa', 'Western Asia']",0,fewer working hours
New-pe-49,Iran,Western Asia,Where do families gather to pray together in Iran?,در ایران خانواده‌ها  کجا برای نماز خواندن با هم جمع می‌شوند؟,B,"['in the mosque', 'neighborhood mosque', 'church', 'at mosques']","['في المسجد', 'مسجد محله', 'gereja', 'məscidlərdə']","['Algeria', 'Iran', 'Indonesia', 'Azerbaijan']","['Africa', 'Western Asia', 'South Asia', 'Western Asia']",1,neighborhood mosque
New-pe-54,Iran,Western Asia,What gifts do mothers get on Mother's Day (or Parents' Day) in Iran?, در ایران مادران در روز مادر (یا روز والدین) چه هدایایی دریافت می‌کنند؟,C,"['perfume', 'clothes', 'jewelry and gold', 'flower']","['ሽቶ', 'কাপোৰ', 'جواهر و طلا', 'gül']","['Ethiopia', 'Assam', 'Iran', 'Azerbaijan']","['Africa', 'South Asia', 'Western Asia', 'Western Asia']",2,jewelry and gold
New-pe-66,Iran,Western Asia,What is the most popular after school curricular in elementary schools in Iran?,در ایران محبوب‌ترین فعالیت‌ فوق‌ برنامه مدارس ابتدایی چیست؟,D,"['clubs', 'dance', 'basketball', 'recreational camp']","['ክበባት', 'rəqs', 'basket', 'اردوی تفریحی']","['Ethiopia', 'Azerbaijan', 'Indonesia', 'Iran']","['Africa', 'Western Asia', 'South Asia', 'Western Asia']",3,recreational camp
New-pe-74,Iran,Western Asia,How much is the average annual tuition fee for public universities in Iran?,در ایران میانگین شهریه سالانه دانشگاه‌ های دولتی چقدر است؟,A,"['free', '3000', 'check fifty', '500']","['رایگان', '3000', 'duba hamsin', '500']","['Iran', 'Azerbaijan', 'Northern_Nigeria', 'Assam']","['Western Asia', 'Western Asia', 'Africa', 'South Asia']",0,free
New-pe-76,Iran,Western Asia,What is a popular activity to do in parks in Iran?,در ایران یک فعالیت محبوب در پارک‌ ها چیست؟,B,"['playing soccer with friends', 'walking', 'riding a bicycle', 'picnic']","['bermain sepak bola bersama teman', 'پیاده روی', 'hawa lilo', 'piknik']","['Indonesia', 'Iran', 'Northern_Nigeria', 'Azerbaijan']","['South Asia', 'Western Asia', 'Africa', 'Western Asia']",1,walking
New-pe-78,Iran,Western Asia,What is the name of the most famous film festival held in Iran?,در ایران نام معروف‌ترین جشنواره فیلمی که  برگزار می‌شود چیست؟,C,"['beijing international film festival', 'baku international film festival', 'fajr film festival', 'of thessaloniki']","['北京电影节', 'bakı beynəlxalq film festivalı', 'جشنواره فیلم فجر', 'Θεσσαλονίκης']","['China', 'Azerbaijan', 'Iran', 'Greece']","['East Asia', 'Western Asia', 'Western Asia', 'Europe']",2,fajr film festival
New-pe-83,Iran,Western Asia,What is the popular card game played during social gatherings in Iran?,درایران بازی کارتی محبوبی که در مجالس و دورهمی‌ها بازی می‌شود، چیست؟,D,"['brisca', 'dou dizhu', 'durak', 'court piece']","['brisca', '斗地主', 'duraki', 'حکم']","['Spain', 'China', 'Azerbaijan', 'Iran']","['Europe', 'East Asia', 'Western Asia', 'Western Asia']",3,court piece
New-pe-86,Iran,Western Asia,What is the name of the most famous tower in Iran?,در ایران نام معروف‌ترین برج چیست؟,A,"['milad', 'tower of london', 'leifeng pagoda', 'tv tower']","['میلاد', 'tower of london', '雷锋塔', 'Televiziya Qülləsi']","['Iran', 'UK', 'China', 'Azerbaijan']","['Western Asia', 'Europe', 'East Asia', 'Western Asia']",0,milad
New-spme-04,Iran,Western Asia,Which agricultural product is exported most often in Iran?,کدام محصول کشاورزی بیشترین صادرات را در ایران دارد؟,B,"['rice', 'pistachio', 'olive oil', 'fruit']","['쌀', 'پسته', 'λάδι', 'meyvələr']","['South_Korea', 'Iran', 'Greece', 'Azerbaijan']","['East Asia', 'Western Asia', 'Europe', 'Western Asia']",1,pistachio
New-spme-05,Iran,Western Asia,What are the most popular sweets in Iran?,محبوب‌ترین شیرینی‌ها در ایران چیست؟,C,"['chocolate', 'dessert made of filo pastry sheets', 'language', 'french toasts']","['초콜릿', 'paxlava', 'زبان', 'torrijas']","['South_Korea', 'Azerbaijan', 'Iran', 'Spain']","['East Asia', 'Western Asia', 'Western Asia', 'Europe']",2,language
New-spme-15,Iran,Western Asia,What is the most popular sports drink in Iran?,محبوب‌ترین نوشیدنی ورزشی در ایران چیست؟,D,"['pocari sweat', 'lucozade', 'isotonic drinks', 'red bull']","['포카리스웨트', 'lucozade', 'i̇zotonik içkilər', 'ردبول']","['South_Korea', 'UK', 'Azerbaijan', 'Iran']","['East Asia', 'Europe', 'Western Asia', 'Western Asia']",3,red bull
New-spme-65,Iran,Western Asia,What is the most popular way to celebrate Independence Day in Iran?,محبوب‌ترین روش جشن گرفتن روز استقلال در ایران چیست؟,A,"['demonstrations', 'independence celebration', 'travel', 'holiday event']","['تظاهرات', 'grito de independencia', '出去旅游', 'bayram tədbirləri']","['Iran', 'Mexico', 'China', 'Azerbaijan']","['Western Asia', 'North America', 'East Asia', 'Western Asia']",0,demonstrations
New-spme-68,Iran,Western Asia,What is the most popular beverage among children in Iran?,محبوب‌ترین نوشیدنی بین کودکان در ایران چیست؟,B,"['milk', 'juice', 'bubble tea', 'coke']","['milk', 'آبمیوه', '奶茶', 'kola']","['US', 'Iran', 'China', 'Azerbaijan']","['North America', 'Western Asia', 'East Asia', 'Western Asia']",1,juice
New-spme-76,Iran,Western Asia,What is the most popular place in Iran to celebrate Independence Day?,محبوب‌ترین مکان در ایران برای جشن گرفتن روز استقلال کجاست؟,C,"['mexico city', 'gwanghwamun', 'azadi street', 'parks of baku']","['ciudad de mexico', '광화문', 'خیابان آزادی', 'bakının parkları']","['Mexico', 'South_Korea', 'Iran', 'Azerbaijan']","['North America', 'East Asia', 'Western Asia', 'Western Asia']",2,azadi street
New-spme-78,Iran,Western Asia,What is the name of the song that is typically sung at birthday parties in Iran?,نام آهنگی که معمولاً در جشن تولدها در ایران خوانده می‌شود چیست؟,D,"['happy birthday to you', 'happy birthday', 'happy birthday song', 'happy birthday andy']","['happy birthday to you', 'ad günün mübarək', '생일축하노래', 'تولدت مبارک اندی']","['US', 'Azerbaijan', 'South_Korea', 'Iran']","['North America', 'Western Asia', 'East Asia', 'Western Asia']",3,happy birthday andy
New-su-01,Iran,Western Asia,What snacks are usually sold in front of schools in Iran?, در ایران چه تنقلاتی معمولاً جلوی مدارس به فروش می‌رسد؟,A,"['chips', 'kebabs', 'doner kebab', 'maggi']","['چیپس', '烧烤', 'dönər', 'মেগী']","['Iran', 'China', 'Azerbaijan', 'Assam']","['Western Asia', 'East Asia', 'Western Asia', 'South Asia']",0,chips
New-su-09,Iran,Western Asia,What oil is usually used for cooking in Iran?,در ایران معمولاً از چه روغنی برای پخت و پز استفاده می‌شود؟,B,"['peanut oil', 'rapeseed', 'palm', 'butter']","['花生油', 'کلزا', 'sawit', 'kərə yağı']","['China', 'Iran', 'Indonesia', 'Azerbaijan']","['East Asia', 'Western Asia', 'South Asia', 'Western Asia']",1,rapeseed
New-su-10,Iran,Western Asia,What food is commonly consumed by pregnant women in Iran?,در ایران چه غذاهایی معمولاً توسط زنان باردار خورده  می‌شود؟,C,"['rice', 'meat', 'meat with rice', 'vegetables']","['ভাত', '고기', 'چلو گوشت', 'tərəvəz']","['Assam', 'South_Korea', 'Iran', 'Azerbaijan']","['South Asia', 'East Asia', 'Western Asia', 'Western Asia']",2,meat with rice
New-su-15,Iran,Western Asia,What is the most popular traditional non-alcoholic drink in Iran?,در ایران محبوب‌ترین نوشیدنی سنتی غیرالکلی  چیست؟,D,"['tea', 'cendol', 'sweet rice drink', 'ayran']","['çay', 'cendol', '식혜', 'دوغ']","['Azerbaijan', 'Indonesia', 'South_Korea', 'Iran']","['Western Asia', 'South Asia', 'East Asia', 'Western Asia']",3,ayran
New-su-17,Iran,Western Asia,What sports facilities are generally available in parks in Iran?,در ایران معمولاً چه امکانات ورزشی در پارک‌ها  وجود دارد؟,A,"['ping pong', 'horizontal bar', 'soccer fields', 'basketball court']","['پینگ پنگ', 'turnik', 'canchas de fútbol', 'γήπεδο καλαθοσφαίρισης']","['Iran', 'Azerbaijan', 'Mexico', 'Greece']","['Western Asia', 'Western Asia', 'North America', 'Europe']",0,ping pong
New-su-33,Iran,Western Asia,What is the common dress code for school teachers in Iran?,نوع لباس پوشیدن برای معلمان مدارس در ایران چیست؟,B,"['formal', 'manteu', 'black formal suit', 'suit']","['formal', 'مانتو مقنعه', 'peşəkar', 'κοστούμι']","['US', 'Iran', 'Azerbaijan', 'Greece']","['North America', 'Western Asia', 'Western Asia', 'Europe']",1,manteu
New-su-34,Iran,Western Asia,What is the most popular extracurricular activity related to music in schools in Iran?,در ایران محبوب‌ترین فعالیت فوق‌برنامه مرتبط با موسیقی در مدارس چیست؟,C,"['music', 'guitar', 'anthem', 'piano']","['Musiqi', 'guitarra', 'سرود', 'piano']","['Azerbaijan', 'Mexico', 'Iran', 'Spain']","['Western Asia', 'North America', 'Western Asia', 'Europe']",2,anthem
New-su-45,Iran,Western Asia,"What date is Education Day celebrated in Iran? (Provide in MM/DD format (e.g., 12/31).)",در ایران روز تعلیم و تربیت چه تاریخی است؟ (با فرمت MM/DD ارائه شود (مثلاً 12/31).),D,"['09/15', '01/24', '04/19', '02/12']","['09/15', '01/24', '04/19', '02/12']","['Azerbaijan', 'Spain', 'US', 'Iran']","['Western Asia', 'Europe', 'North America', 'Western Asia']",3,02/12
New-su-50,Iran,Western Asia,What is the main occupation of people in mountainous areas in Iran?,در ایران شغل اصلی مردم مناطق کوهستانی چیست؟,A,"['animal husbandry', 'livestock farming', 'agriculture', 'shepherds']","['دامداری', 'maldarlıq', 'agricultura', 'shepherds']","['Iran', 'Azerbaijan', 'Mexico', 'UK']","['Western Asia', 'Western Asia', 'North America', 'Europe']",0,animal husbandry
New-su-57,Iran,Western Asia,What is the most common livestock raised in Iran?,در ایران رایج‌ترین دامی که پرورش داده می‌شود چیست؟,B,"['cow', 'sheep', 'cows', 'chicken']","['inək', 'گوسفند', 'cows', 'chicken']","['Azerbaijan', 'Iran', 'UK', 'US']","['Western Asia', 'Western Asia', 'Europe', 'North America']",1,sheep
New-su-59,Iran,Western Asia,What do farmers in Iran typically wear to protect themselves from the heat whilst farming?,در ایران کشاورزان معمولاً برای محافظت از خود در برابر گرما هنگام کشاورزی چه می‌پوشند؟,C,"['cool clothes', 'hat', 'sun hat', 'japi']","['sərin paltar', 'καπέλο', 'کلاه آفتابگیر', 'জাপি']","['Azerbaijan', 'Greece', 'Iran', 'Assam']","['Western Asia', 'Europe', 'Western Asia', 'South Asia']",2,sun hat
New-su-60,Iran,Western Asia,What do farmers in Iran usually eat for lunch?,در ایران کشاورزان معمولاً برای ناهار چه می‌خورند؟,D,"['azerbaijani rice', 'salad', 'rice', 'broth']","['plov', 'σαλάτα', 'nasi', 'آبگوشت']","['Azerbaijan', 'Greece', 'Indonesia', 'Iran']","['Western Asia', 'Europe', 'South Asia', 'Western Asia']",3,broth
