ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
New-ch-18,Assam,South Asia,Which track and field event is the most popular to watch during competitions in Assam?,অসমত প্ৰতিযোগিতাৰ সময়ত চাবলৈ কোনটো ট্ৰেক আৰু ফিল্ড ইভেণ্টটো সবাতোকৈ জনপ্ৰিয়?,D,"['100 metres', 'hurdling', 'badminton', 'race']","['100 metr qaçış', '跨栏', 'badminton', 'দৌৰ']","['Azerbaijan', 'China', 'Indonesia', 'Assam']","['Western Asia', 'East Asia', 'South Asia', 'South Asia']",3,race
New-ch-19,Assam,South Asia,Which gymnastics event is the most popular to watch during competitions in Assam?,অসমত প্ৰতিযোগিতাৰ সময়ত চাবলৈ কোনটো জিমনাষ্টিক ইভেণ্টটো সবাতোকৈ জনপ্ৰিয়?,A,"['ground exercise', 'floor exercise', 'rhytmic exercise', 'vault']","['মাটিআখৰা', '自由体操', 'skj', 'خرک']","['Assam', 'China', 'Indonesia', 'Iran']","['South Asia', 'East Asia', 'South Asia', 'Western Asia']",0,ground exercise
New-ch-23,Assam,South Asia,Who is the most famous table tennis player in Assam?,অসমৰ আটাইতকৈ বিখ্যাত টেবুল টেনিছ খেলুৱৈজন কোন?,B,"['anton suseno', 'monalisa boruwa mehta', 'hyun jung-hwa', 'zaur jalil']","['anton suseno', 'মনালিচা বৰুৱা মেহতা', '현정화', 'zaur cəlil']","['Indonesia', 'Assam', 'South_Korea', 'Azerbaijan']","['South Asia', 'South Asia', 'East Asia', 'Western Asia']",1,monalisa boruwa mehta
New-ch-27,Assam,South Asia,Who is the most famous boxer in Assam?,অসমৰ আটাইতকৈ বিখ্যাত বক্সাৰজন কোন?,C,"['ehsan rouzbahani', 'chris john', 'lovlina borgohain', 'hong soo-hwan']","['احسان روزبهانی', 'chris john', 'লাভলীনা বৰগোঁহাই', '홍수환']","['Iran', 'Indonesia', 'Assam', 'South_Korea']","['Western Asia', 'South Asia', 'South Asia', 'East Asia']",2,lovlina borgohain
New-ch-30,Assam,South Asia,Who is the most famous track and field athlete in Assam?,অসমৰ আটাইতকৈ বিখ্যাত ট্ৰেক আৰু ফিল্ডৰ এথলীটজন কোন?,D,"['tentoglou', 'm zohri', 'ana gabriela guevara', 'hima das']","['Τεντόγλου', 'muhammad zohri', 'Ana Guevara', 'হিমা দাস']","['Greece', 'Indonesia', 'Mexico', 'Assam']","['Europe', 'South Asia', 'North America', 'South Asia']",3,hima das
New-ch-32,Assam,South Asia,What office software do people typically use in the workplace in Assam?,অসমত কৰ্মস্থলীত মানুহে সাধাৰণতে কি অফিচ ছফ্টৱেৰ ব্যৱহাৰ কৰে?,A,"['ms office', 'microsoft office', 'email', 'microsoft word']","['এম এচ অফিচ', 'ms office', 'email', 'microsoft word']","['Assam', 'Greece', 'Indonesia', 'US']","['South Asia', 'Europe', 'South Asia', 'North America']",0,ms office
New-ch-38,Assam,South Asia,Which cities or regions are known for their import and export activities in Assam?,অসমত কোন কোন চহৰ বা অঞ্চলসমূহ আমদানি আৰু ৰপ্তানি কাৰ্যকলাপৰ বাবে পৰিচিত?,B,"['barcelona', 'guwahati', 'monterrey', 'jakarta']","['Barcelona', 'গুৱাহাটী', 'Monterrey', 'jakarta']","['Spain', 'Assam', 'Mexico', 'Indonesia']","['Europe', 'South Asia', 'North America', 'South Asia']",1,guwahati
New-ch-45,Assam,South Asia,Which industries do young people typically choose to start businesses in Assam?,অসমত যুৱক-যুৱতীসকলে সাধাৰণতে কোন কোন শিল্পক্ষেত্ৰত ব্যৱসায় আৰম্ভ কৰিবলৈ পচন্দ কৰে?,C,"['clothes', 'retail', 'textile industry', 'tourism']","['clothes', 'retail', 'বস্ত্ৰ শিল্প\u200b', 'turismo']","['US', 'Indonesia', 'Assam', 'Spain']","['North America', 'South Asia', 'South Asia', 'Europe']",2,textile industry
New-ch-49,Assam,South Asia,What is the most common way for family members to communicate remotely in Assam?,অসমত পৰিয়ালৰ সদস্যসকলে দূৰৈৰ পৰা যোগাযোগ কৰাৰ সবাতোকৈ সাধাৰণ উপায় কি?,D,"['cell phone', 'text messaging', 'phone', 'mobile']","['telefono celular', 'text messaging', 'telepon', 'মবাইল']","['Mexico', 'UK', 'Indonesia', 'Assam']","['North America', 'Europe', 'South Asia', 'South Asia']",3,mobile
New-ch-54,Assam,South Asia,Which fruit is usually prepared the most for family dinners in Assam?,অসমত পৰিয়ালৰ ভোজনৰ বাবে সাধাৰণতে কোন ফলটো সবাতোকৈ বেছি প্ৰস্তুত কৰা হয়?,A,"['mango', 'orange', 'apples', 'apple']","['আম', 'jeruk', 'apples', 'apple']","['Assam', 'Indonesia', 'US', 'UK']","['South Asia', 'South Asia', 'North America', 'Europe']",0,mango
New-ch-70,Assam,South Asia,What compulsory courses do university students have in common in Assam?,অসমীয়া বিশ্ববিদ্যালয়ৰ ছাত্ৰ-ছাত্ৰীসকলৰ মাজত কি কি বাধ্যতামূলক পাঠ্যক্ৰম আছে?,B,"['technical writing', 'environmental study', 'mathematics', 'religion']","['σύνταξη τεχνικών κειμένων', 'প\u200bৰিৱেশ অধ্যয়ণ', 'riyaziyyat', 'agama']","['Greece', 'Assam', 'Azerbaijan', 'Indonesia']","['Europe', 'South Asia', 'Western Asia', 'South Asia']",1,environmental study
New-ch-72,Assam,South Asia,Which major is considered most conducive to employment in Assam?,অসমত চাকৰিৰ বাবে কোনটো বিষয় সবাতোকৈ উপযোগী বুলি বিবেচিত হয়?,C,"['computers', 'medicine', 'mathematics', 'engineering']","['ηλεκτρονικοί υπολογιστές', 'kedokteran', 'গণিত', 'مهندسی']","['Greece', 'Indonesia', 'Assam', 'Iran']","['Europe', 'South Asia', 'South Asia', 'Western Asia']",2,mathematics
New-ch-73,Assam,South Asia,What type of clubs are most popular among university students in Assam?,অসমৰ বিশ্ববিদ্যালয়ৰ ছাত্ৰ-ছাত্ৰীসকলৰ মাজত কি ধৰণৰ ক্লাবসমূহ সৰ্বাধিক জনপ্ৰিয়?,D,"['nightclubs', 'soccer club', 'sports', 'night club']","['discotecas', 'sepakbola', 'idman', 'নাইট ক্লাব']","['Spain', 'Indonesia', 'Azerbaijan', 'Assam']","['Europe', 'South Asia', 'Western Asia', 'South Asia']",3,night club
New-ch-74,Assam,South Asia,What types of accommodation do university students in Assam typically live in?,অসমৰ বিশ্ববিদ্যালয়ৰ ছাত্ৰ-ছাত্ৰীসকলে সাধাৰণতে কি ধৰণৰ আবাসত বাস কৰে?,A,"['hostel', 'residences', 'boarding house', 'dormitory']","['হোষ্টেল', 'residencias', 'kos', 'خوابگاه']","['Assam', 'Spain', 'Indonesia', 'Iran']","['South Asia', 'Europe', 'South Asia', 'Western Asia']",0,hostel
New-ch-78,Assam,South Asia,What leisure activities do retired women typically like in Assam?,অসমত অৱসৰপ্ৰাপ্ত মহিলাসকলে সাধাৰণতে কি ধৰণৰ অৱসৰ সময়ৰ কামকাজত আনন্দ পায়?,B,"['cooking', 'doing embroidery', 'sewing', 'swimming']","['memasak', 'এমব্ৰইডেৰী ক\u200bৰা', 'tikmə', 'swimming']","['Indonesia', 'Assam', 'Azerbaijan', 'UK']","['South Asia', 'South Asia', 'Western Asia', 'Europe']",1,doing embroidery
New-ch-79,Assam,South Asia,What leisure activities do retired men typically like in Assam?,অসমত অৱসৰপ্ৰাপ্ত পুৰুষসকলে সাধাৰণতে কি ধৰণৰ অৱসৰ সময়ৰ কাৰ্যকলাপ পছন্দ কৰে?,C,"['golf', 'have a coffee', 'spinning wheel', 'talking about politics']","['golf', 'ngopi', 'ফুৰা চকা', 'صحبت در مورد سیاست']","['UK', 'Indonesia', 'Assam', 'Iran']","['Europe', 'South Asia', 'South Asia', 'Western Asia']",2,spinning wheel
New-ch-80,Assam,South Asia,"During which holidays do people typically visit religious sites (temples, churches, etc.) in Assam?","অসমত লোকে সাধাৰণতে কোন কোন বন্ধৰ দিনত ধৰ্মীয় স্থানসমূহ (মন্দিৰ, গিৰ্জা আদি) পৰিদৰ্শন কৰে?",D,"['eid al-fitr', 'christmas', 'greater eid', 'on shivaratri']","['idul fitri', 'navidad', 'qurban', 'শিৱৰাত্ৰি']","['Indonesia', 'Mexico', 'Azerbaijan', 'Assam']","['South Asia', 'North America', 'Western Asia', 'South Asia']",3,on shivaratri
New-ch-81,Assam,South Asia,What are the typical housewarming gifts in Assam?,অসমত গৃহপ্ৰৱেশৰ সময়ত কি কি পৰম্পৰাগত উপহাৰ দিয়া হয়?,A,"['ornaments', 'coin', 'cooking utensils', 'appliances']","['অলংকাৰ', 'سکه', 'peralatan masak', 'electrodomésticos']","['Assam', 'Iran', 'Indonesia', 'Mexico']","['South Asia', 'Western Asia', 'South Asia', 'North America']",0,ornaments
New-ch-82,Assam,South Asia,"At what time do weddings typically start in Assam? (Provide in HH:MM format (e.g., 18:00, 09:00).)","অসমত বিয়াসমূহ সাধাৰণতে কি সময়ত আৰম্ভ হয়? (HH:MM ফৰ্মেটত প্ৰদান কৰক (যেনে, 18:00, 09:00).)",B,"['18:00', '08:00', '19:00', '13:00']","['18:00', '08:00', '19:00', '13:00']","['Azerbaijan', 'Assam', 'Indonesia', 'US']","['Western Asia', 'South Asia', 'South Asia', 'North America']",1,08:00
New-ch-83,Assam,South Asia,Which city in Assam hosts festivals the most?,অসমৰ কোন চহৰত উৎসৱসমূহ সৰ্বাধিক পালন কৰা হয়?,C,"['las vegas', 'tehran', 'guwahati', 'bali']","['las vegas', 'تهران', 'গুৱাহাটী', 'bali']","['US', 'Iran', 'Assam', 'Indonesia']","['North America', 'Western Asia', 'South Asia', 'South Asia']",2,guwahati
New-en-02,Assam,South Asia,What is the most popular chip/crisp flavour in Assam?,অসমত সবাতোকৈ জনপ্ৰিয় চিপছ/ক্ৰিচ্পৰ সোৱাদ কি?,D,"['balado', 'cucumber', 'original', 'salty']","['balado', '黄瓜', 'طبيعي', 'নিমখিয়া জ্বলা']","['Indonesia', 'China', 'Algeria', 'Assam']","['South Asia', 'East Asia', 'Africa', 'South Asia']",3,salty
New-en-04,Assam,South Asia,Who is a popular celebrity chef in Assam?,অসমত জনপ্ৰিয় চেলিব্ৰিটি শেফজন কোন?,A,"['nayanjyoti saikia', 'paik jong-won', 'juna', 'rabah ourrad']","['নয়নজ্যোতি শইকীয়া', '백종원', 'juna', 'رابح اوراد']","['Assam', 'South_Korea', 'Indonesia', 'Algeria']","['South Asia', 'East Asia', 'South Asia', 'Africa']",0,nayanjyoti saikia
New-en-05,Assam,South Asia,Which food is a cost-effective and quick meal option in Assam?,অসমত কোনখন খাদ্য সস্তা আৰু দ্ৰুত খাদ্য বিকল্প হ'ব পাৰে?,B,"['sambusa', 'chowmein', 'indomie', 'shaxian delicacies']","['ሳምቡሳ', 'চাউমিন', 'indomie', '沙县小吃']","['Ethiopia', 'Assam', 'Indonesia', 'China']","['Africa', 'South Asia', 'South Asia', 'East Asia']",1,chowmein
New-en-07,Assam,South Asia,What are the most popular cooking shows in Assam?,অসমত কি কি জনপ্ৰিয় ৰন্ধন অনুষ্ঠানসমূহ আছে?,C,"['mirtu gebeta', 'please take care of my refrigerator', 'kitchen', 'masterchef indonesia']","['ምርጡ ገበታ', '냉장고를 부탁해', 'পাকঘৰ', 'masterchef indonesia']","['Ethiopia', 'South_Korea', 'Assam', 'Indonesia']","['Africa', 'East Asia', 'South Asia', 'South Asia']",2,kitchen
New-en-08,Assam,South Asia,What is the most popular chocolate brand in Assam?,অসমত কি সবাতোকৈ জনপ্ৰিয় চকলেট ব্ৰেণ্ডটো কি?,D,"['dove', 'silver queen', 'merry-go-round', 'dairy milk']","['德芙', 'silver queen', 'gudi-gudi', 'ডেইৰি মিল্ক']","['China', 'Indonesia', 'Northern_Nigeria', 'Assam']","['East Asia', 'South Asia', 'Africa', 'South Asia']",3,dairy milk
New-en-10,Assam,South Asia,What is the most eaten cheese in Assam?,অসমত সৰ্বাধিক খোৱা পনীৰটো কি?,A,"['amul', 'mozzarella cheese', 'cheddar', 'dry cheese']","['আমূল', '모짜렐라 치즈', 'cheddar', 'bushashshiyar cuku']","['Assam', 'South_Korea', 'Indonesia', 'Northern_Nigeria']","['South Asia', 'East Asia', 'South Asia', 'Africa']",0,amul
New-en-17,Assam,South Asia,What are the most common cheering tools used by sports fans in Assam?,অসমত ক্ৰীড়া প্ৰেমীসকলে সচৰাচৰ ব্যৱহাৰ কৰা উৎসাহ বৰ্ধনৰ সাধনবোৰ কি কি?,B,"['banner', 'placard', 'sing', 'chant']","['spanduk', 'প্লেকাৰ্ড', 'الغناء', 'σύνθημα']","['Indonesia', 'Assam', 'Algeria', 'Greece']","['South Asia', 'South Asia', 'Africa', 'Europe']",1,placard
New-en-18,Assam,South Asia,What do fans bring with them when attending a live game in Assam?,অসমত এখন  খেল চাবলৈ গ'লে দৰ্শকসকলে কি কি লৈ যায়?,C,"['banner', 'flag', 'water bottle', 'sign']","['spanduk', 'bandera', 'পানীবটল', 'اللافتات']","['Indonesia', 'Spain', 'Assam', 'Algeria']","['South Asia', 'Europe', 'South Asia', 'Africa']",2,water bottle
New-en-19,Assam,South Asia,What is the most well known sporting stadium in Assam?,অসমৰ আটাইতকৈ প্ৰসিদ্ধ ক্ৰীড়া ষ্টেডিয়ামটো কি?,D,"['gelora bung karno', 'wembley', 'july 5 stadium', 'nehru']","['gelora bung karno', 'wembley', 'ملعب 5 جويلية', 'নেহেৰু']","['Indonesia', 'UK', 'Algeria', 'Assam']","['South Asia', 'Europe', 'Africa', 'South Asia']",3,nehru
New-en-26,Assam,South Asia,What is the best recognized sporting chant in Assam?,অসমত সৰ্বাধিক জনপ্ৰিয় ক্ৰীড়া ধ্বনি কি?,A,"['whistle', 'you are something magical in the mind', 'san jorge', 'ole-ole-ole-ole']","['উকি', 'είσαι στο μυαλό κάτι μαγικό', 'ሳንጆርጅ', 'ole-ole-ole-ole']","['Assam', 'Greece', 'Ethiopia', 'Indonesia']","['South Asia', 'Europe', 'Africa', 'South Asia']",0,whistle
New-en-38,Assam,South Asia,Which industries are known for more flexible working hours in Assam?,অসমত কোন কোন শিল্পসমূহ অধিক সময়সূচী সংযোজনযোগ্য হিচাপে পৰিচিত?,B,"['food delivery', 'dairy industry', 'energy', 'private']","['antar makanan', 'দুগ্ধ উদ্যোগ', 'energéticas', 'የግል']","['Indonesia', 'Assam', 'Spain', 'Ethiopia']","['South Asia', 'South Asia', 'Europe', 'Africa']",1,dairy industry
New-en-41,Assam,South Asia,Who is the most well known and successful entrepreneur in Assam?,অসমত সবাতোকৈ পৰিচিত আৰু সফল উদ্যোগপতি কোন?,C,"['Alan Sugar', 'hartono', 'riniki bhuyan sharma', 'haile g/selassie']","['Alan Sugar', 'hartono', 'ৰিণিকি ভূঞা শৰ্মা', 'ሀይሌ ገ/ስላሴ']","['UK', 'Indonesia', 'Assam', 'Ethiopia']","['Europe', 'South Asia', 'South Asia', 'Africa']",2,riniki bhuyan sharma
New-en-47,Assam,South Asia,What can typically be found in the back garden of houses in Assam?,অসমৰ ঘৰসমূহৰ পিছফালে থকা বাগিচাত সাধাৰণতে কি পোৱা যায়?,D,"['fish pond', 'moringa', 'flower beds', 'vegetables']","['kolam ikan', 'zogale', 'μπαχτσές', 'শাক পাচলি']","['Indonesia', 'Northern_Nigeria', 'Greece', 'Assam']","['South Asia', 'Africa', 'Europe', 'South Asia']",3,vegetables
New-en-49,Assam,South Asia,What is the name of the most famous family in Assam?,অসমৰ আটাইতকৈ বিখ্যাত পৰিয়ালটোৰ নাম কি?,A,"[""chief minister's family"", 'borbon', 'dantata', 'cendana']","['মুখ্যমন্ত্ৰীৰ পৰিয়াল', 'Borbón', 'dantata', 'cendana']","['Assam', 'Spain', 'Northern_Nigeria', 'Indonesia']","['South Asia', 'Europe', 'Africa', 'South Asia']",0,chief minister's family
New-en-56,Assam,South Asia,What is the most popular foreign language spoken by families in Assam?,অসমত পৰিয়ালে কোনটো বিদেশী ভাষা সবাতোকৈ বেছি ক'বা হয়?,B,"['hindi', 'english', 'hausa', 'english language']","['hindi', 'ইংৰাজী', 'hausa', 'bahasa inggris']","['UK', 'Assam', 'Northern_Nigeria', 'Indonesia']","['Europe', 'South Asia', 'Africa', 'South Asia']",1,english
New-en-59,Assam,South Asia,Which country is the most popular destination for families from Assam to emigrate to?,অসমৰ পৰা পৰিয়ালসমূহে অভিবাসন কৰিবলৈ কোন খন দেশ সৰ্বাধিক জনপ্ৰিয়?,C,"['united states', 'france', 'america', 'singapore']","['Estados Unidos', 'فرنسا', 'আমেৰিকা', 'singapura']","['Mexico', 'Algeria', 'Assam', 'Indonesia']","['North America', 'Africa', 'South Asia', 'South Asia']",2,america
New-en-68,Assam,South Asia,What repercussions are there for bad behavior in schools in Assam?,অসমৰ বিদ্যালয়সমূহত বেয়া আচৰণৰ বাবে কি পৰিণাম হ'ব পাৰে?,D,"['suspension', 'expulsion', 'detention', 'disciplinary punishment']","['skorsing', 'طرد', 'detention', 'শিক্ষকে উচিত বিচাৰ কৰি শাস্তি দিব পাৰে']","['Indonesia', 'Algeria', 'US', 'Assam']","['South Asia', 'Africa', 'North America', 'South Asia']",3,disciplinary punishment
New-en-69,Assam,South Asia,Which writers are commonly studied in literature class in Assam?,অসমীয়া সাহিত্যৰ শ্ৰেণীত সাধাৰণতে কোন কোন লেখকক অধ্যয়ন কৰা হয়?,A,"['rasaraj laxminath bezbaroa', 'chairil anwar', 'gabriel garcía márquez', 'fiction']","['ৰসৰাজ লক্ষ্মীনাথ বেজবৰুৱা', 'chairil anwar', 'Gabriel García Márquez', 'የልብ ወለድ']","['Assam', 'Indonesia', 'Mexico', 'Ethiopia']","['South Asia', 'South Asia', 'North America', 'Africa']",0,rasaraj laxminath bezbaroa
New-en-72,Assam,South Asia,Which online resource do students usually use to study in Assam?,অসমত ছাত্ৰ-ছাত্ৰীসকলে পঢ়াশুনা কৰিবলৈ সাধাৰণতে কোন অনলাইন সম্পদ ব্যৱহাৰ কৰে?,B,"['video', 'youtube', 'google', 'wikipedia']","['ቪዲኦ', 'ইউটিউব', 'google', 'wikipedia']","['Ethiopia', 'Assam', 'Indonesia', 'US']","['Africa', 'South Asia', 'South Asia', 'North America']",1,youtube
New-en-75,Assam,South Asia,"What is the average length of a semester in terms of weeks of teaching at universities in Assam? (Provide Arabic numerals (e.g., 1) only.)","অসমীয়া বিশ্ববিদ্যালয়সমূহত শিক্ষাদানৰ সপ্তাহৰ হিচাপে এটা ছেমিষ্টাৰৰ গড় দৈৰ্ঘ্য কিমান? (কেৱল আৰবী সংখ্যা (যেনে, 1) প্ৰদান কৰক।)",C,"['20', '24', '16', '4']","['20', '24', '16', '4']","['Indonesia', 'Mexico', 'Assam', 'Northern_Nigeria']","['South Asia', 'North America', 'South Asia', 'Africa']",2,16
New-en-76,Assam,South Asia,Which airport in Assam is the busiest during the holiday season?,অসমৰ কোন বিমানবন্দৰত বন্ধৰ সময়ত সবাতোকৈ ব্যস্ততা পৰিলক্ষিত হয়?,D,"['soekarno-hatta airport', 'aminu kano', 'jackson international airport (atl)', 'lokpriya gopinath bordoloi international airport']","['bandara soekarno-hatta', 'aminu kano', 'jackson international airport (atl)', 'লোকপ্ৰিয় গোপীনাথ বৰদলৈ আন্তৰ্জাতিক বিমানবন্দৰ']","['Indonesia', 'Northern_Nigeria', 'US', 'Assam']","['South Asia', 'Africa', 'North America', 'South Asia']",3,lokpriya gopinath bordoloi international airport
New-en-79,Assam,South Asia,Which region of Assam is well known for its theatrical performances?,অসমৰ কোন অঞ্চলটো ইয়াৰ নাট্য প্ৰদৰ্শনৰ বাবে ভালকৈ জনাজাত?,A,"['jorhat', 'sidi bel abbès', 'baku', 'jakarta']","['যোৰহাট', 'سيدي بلعباس', 'bakı', 'jakarta']","['Assam', 'Algeria', 'Azerbaijan', 'Indonesia']","['South Asia', 'Africa', 'Western Asia', 'South Asia']",0,jorhat
New-en-87,Assam,South Asia,What is the most famous historic landmark in Assam?,অসমৰ আটাইতকৈ বিখ্যাত ঐতিহাসিক স্থলচিহ্নটো কি?,B,"['national monument', 'rang ghar', 'timgad', 'persepolis']","['monumen nasional', 'ৰংঘৰ', 'تمقاد', 'پرسپولیس']","['Indonesia', 'Assam', 'Algeria', 'Iran']","['South Asia', 'South Asia', 'Africa', 'Western Asia']",1,rang ghar
New-gr-06,Assam,South Asia,What is the most popular food in Assam among young people?,অসমত যুৱ প্ৰজন্মৰ মাজত কি খাদ্য সবাতোকৈ জনপ্ৰিয়?,C,"['shiro wote', 'doner kebab', 'chinese food', 'geprek chicken']","['ሽሮ', 'dönər', 'চাইনিজ খাদ্য, চাইনীজ ফাষ্ট ফুড', 'ayam geprek']","['Ethiopia', 'Azerbaijan', 'Assam', 'Indonesia']","['Africa', 'Western Asia', 'South Asia', 'South Asia']",2,chinese food
New-gr-15,Assam,South Asia,What is the most popular traditional dessert in Assam?,অসমত সবাতোকৈ জনপ্ৰিয় পৰম্পৰাগত মিঠাইটো কি?,D,"['sholeh zard', 'chopped meat', 'iced fruit', 'coconut laddu']","['شله زرد', 'ክትፎ', 'es buah', 'নাৰিকলৰ লাৰু']","['Iran', 'Ethiopia', 'Indonesia', 'Assam']","['Western Asia', 'Africa', 'South Asia', 'South Asia']",3,coconut laddu
New-gr-24,Assam,South Asia,What is the most popular track and field sport in Assam?,অসমত কি সবাতোকৈ জনপ্ৰিয় আউটড'ৰ ট্ৰেক আৰু ফিল্ড ক্ৰীড়া?,A,"['race', 'ball', 'track and field', 'running']","['দৌৰ', 'kwallo', 'yüngül atletika', 'lari']","['Assam', 'Northern_Nigeria', 'Azerbaijan', 'Indonesia']","['South Asia', 'Africa', 'Western Asia', 'South Asia']",0,race
New-gr-58,Assam,South Asia,Which job is considered underpaid in Assam?,অসমত কোন চাকৰি কম দৰমহাৰ বুলি বিবেচিত হয়?,B,"['teacher', 'cooks of the midday meal', 'two hundred', 'labor']","['guru', 'মধ্যাহ্ন ভোজনৰ ৰান্ধনিসকলৰ', 'cbn', 'کارگری']","['Indonesia', 'Assam', 'Northern_Nigeria', 'Iran']","['South Asia', 'South Asia', 'Africa', 'Western Asia']",1,cooks of the midday meal
New-gr-76,Assam,South Asia,What is the most common food served during Easter in Assam?,অসমত ইষ্টাৰৰ সময়ত কি সাধাৰণতে পৰিৱেশন কৰা খাদ্য?,C,"['egg', 'lamb on the spit', 'pilau', 'apple']","['telur', 'αρνάκι σούβλα', 'পোলাও', '苹果']","['Indonesia', 'Greece', 'Assam', 'China']","['South Asia', 'Europe', 'South Asia', 'East Asia']",2,pilau
New-gr-82,Assam,South Asia,What is the most popular music genre among the elderly population in Assam?,অসমৰ বৃদ্ধ জনসংখ্যাৰ মাজত কি সংগীতৰ ধৰণ সবাতোকৈ জনপ্ৰিয়?,D,"['stanza', 'dangdut', 'folk song', 'folk']","['copla', 'dangdut', '民歌', 'লোক সংগীত']","['Spain', 'Indonesia', 'China', 'Assam']","['Europe', 'South Asia', 'East Asia', 'South Asia']",3,folk
New-gr-89,Assam,South Asia,What drink is usually offered at weddings in Assam?,অসমৰ বিয়াত সাধাৰণতে কি পানীয় প্ৰদান কৰা হয়?,A,"['tea', 'sweet iced tea', 'champagne', 'bai']","['চাহ', 'es teh manis', 'champagne', '白酒']","['Assam', 'Indonesia', 'UK', 'China']","['South Asia', 'South Asia', 'Europe', 'East Asia']",0,tea
New-ha-07,Assam,South Asia,What food originated from Assam and can be found all over the world?,কি খাদ্য সামগ্ৰী অসমৰ পৰা উৎপত্তি হৈছে আৰু সমগ্ৰ বিশ্বতে পোৱা যায়?,B,"['souvlaki', 'tea', 'fried rice', 'pork belly']","['σουβλάκι', 'চাহ', 'nasi goreng', '삼겹살']","['Greece', 'Assam', 'Indonesia', 'South_Korea']","['Europe', 'South Asia', 'South Asia', 'East Asia']",1,tea
New-ha-08,Assam,South Asia,What food is typically disliked by children but enjoyed by the elderly in Assam?,অসমত শিশুসকলে সাধাৰণতে কি খাদ্য পচন্দ নকৰে কিন্তু বৃদ্ধ লোকসকলে উপভোগ কৰে?,C,"['cauliflower', 'bitter melon', 'rice flour', 'stir-fried vegetables']","['coliflor', 'buah pare', 'পিঠাগুৰি', '나물']","['Spain', 'Indonesia', 'Assam', 'South_Korea']","['Europe', 'South Asia', 'South Asia', 'East Asia']",2,rice flour
New-ha-09,Assam,South Asia,What cooking utensil is most commonly used in Assam?,অসমত সচৰাচৰ ব্যৱহাৰ হোৱা ৰন্ধন সামগ্ৰীটো কি?,D,"['frying pan', 'spoon', 'spatula', 'gas stove']","['wajan', 'spoon', '주걱', 'গেছ ষ্টভ']","['Indonesia', 'UK', 'South_Korea', 'Assam']","['South Asia', 'Europe', 'East Asia', 'South Asia']",3,gas stove
New-ha-13,Assam,South Asia,Which is the most popular vegetable in Assam?,অসমত কোনটো শাক-পাচলি সবাতোকৈ জনপ্ৰিয়?,A,"['mustard greens', 'water spinach', 'chinese cabbage', 'chili pepper']","['লাই শাক', 'kangkung', '白菜', 'chile']","['Assam', 'Indonesia', 'China', 'Mexico']","['South Asia', 'South Asia', 'East Asia', 'North America']",0,mustard greens
New-ha-66,Assam,South Asia,What is the most popular wedding venue in Assam?,অসমত সবাতোকৈ জনপ্ৰিয় বিবাহ-বাহৰ কোনটো?,B,"['mosque', 'own house', 'hotel', 'church']","['masjid', 'নিজা বাসগৃহ', '酒店', 'church']","['Indonesia', 'Assam', 'China', 'US']","['South Asia', 'South Asia', 'East Asia', 'North America']",1,own house
New-in-03,Assam,South Asia,What type of food from Assam is typically served in restaurants overseas?,অসমৰ পৰা কি ধৰণৰ খাদ্য সাধাৰণতে বিদেশৰ ৰেষ্টুৰাঁত পৰিৱেশন কৰা হয়?,C,"['fried rice', 'pork belly', 'tea leaf', 'tacos']","['nasi goreng', '삼겹살', 'চাহপাত', 'tacos']","['Indonesia', 'South_Korea', 'Assam', 'Mexico']","['South Asia', 'East Asia', 'South Asia', 'North America']",2,tea leaf
New-in-33,Assam,South Asia,What region in Assam is usually associated with mining?,অসমৰ কোন অঞ্চলটো সাধাৰণতে খনন কাৰ্য্যৰ সৈতে জড়িত?,D,"['southern states', 'papua', 'gangwon province', 'lidu']","['southern states', 'papua', '강원도', 'লিডু']","['US', 'Indonesia', 'South_Korea', 'Assam']","['North America', 'South Asia', 'East Asia', 'South Asia']",3,lidu
New-in-34,Assam,South Asia,What region in Assam is usually associated with oil?,অসমৰ কোন অঞ্চলটো সাধাৰণতে তেলৰ সৈতে জড়িত?,A,"['digboi', 'papua', 'absheron', 'daqing']","['ডিগবৈ', 'papua', 'abşeron', '大庆']","['Assam', 'Indonesia', 'Azerbaijan', 'China']","['South Asia', 'South Asia', 'Western Asia', 'East Asia']",0,digboi
New-in-62,Assam,South Asia,What university in Assam is popular because of its engineering major? (Provide the official name.),অসমৰ কোনখন বিশ্ববিদ্যালয় ইয়াৰ অভিযান্ত্ৰিক শাখাৰ বাবে জনপ্ৰিয়? (চৰকাৰী নাম উল্লেখ কৰক।),B,"['bandung institute of technology', 'tezpur university', 'sharif university of technology', 'tsinghua university']","['institut teknologi bandung', 'তেজপুৰ বিশ্ববিদ্যালয়', 'دانشگاه صنعتی شریف', '清华大学']","['Indonesia', 'Assam', 'Iran', 'China']","['South Asia', 'South Asia', 'Western Asia', 'East Asia']",1,tezpur university
