ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
New-en-18,South_Korea,East Asia,What do fans bring with them when attending a live game in South Korea?,대한민국에서 팬들이 경기를 보러 갈 때 무엇을 가지고 가나요?,C,"['national flag', 'water', 'uniform', 'flag']","['tutar kasa', '水', '유니폼', 'bandera']","['Northern_Nigeria', 'China', 'South_Korea', 'Spain']","['Africa', 'East Asia', 'East Asia', 'Europe']",2,uniform
New-en-19,South_Korea,East Asia,What is the most well known sporting stadium in South Korea?,대한민국에서 가장 유명한 스포츠 경기장은 어디인가요?,D,"['sani abacha', 'wembley', 'beijing workers stadium', 'sangam stadium']","['sani abacha', 'wembley', '北京工人体育馆', '서울월드컵경기장']","['Northern_Nigeria', 'UK', 'China', 'South_Korea']","['Africa', 'Europe', 'East Asia', 'East Asia']",3,sangam stadium
New-en-26,South_Korea,East Asia,What is the best recognized sporting chant in South Korea?,대한민국에서 가장 잘 알려진 스포츠 응원 구호는 무엇인가요?,A,"['the great republic of korea', ""one, two, three, viva l'algérie"", 'cielito lindo', 'go go']","['대~한민국 짝짝짝짝짝', 'وان تو ثري فيفا لالجيري', 'cielito lindo', '加油加油']","['South_Korea', 'Algeria', 'Mexico', 'China']","['East Asia', 'Africa', 'North America', 'East Asia']",0,the great republic of korea
New-en-38,South_Korea,East Asia,Which industries are known for more flexible working hours in South Korea?,대한민국에서 근무 시간이 유연한 것으로 알려진 산업은 어떤 것들이 있나요?,B,"['we media', 'it', 'freelance professions', 'tech']","['自媒体', 'it', 'المهن المستقلة', 'tech']","['China', 'South_Korea', 'Algeria', 'US']","['East Asia', 'East Asia', 'Africa', 'North America']",1,it
New-en-41,South_Korea,East Asia,Who is the most well known and successful entrepreneur in South Korea?,대한민국에서 가장 유명하고 성공적인 기업가는 누구인가요?,C,"['haile g/selassie', 'jack ma', 'lee jae-yong', 'carlos slim']","['ሀይሌ ገ/ስላሴ', '马云', '이재용', 'Carlos Slim']","['Ethiopia', 'China', 'South_Korea', 'Mexico']","['Africa', 'East Asia', 'East Asia', 'North America']",2,lee jae-yong
New-en-47,South_Korea,East Asia,What can typically be found in the back garden of houses in South Korea?,대한민국의 주택 뒷마당에서 흔히 발견되는 것은 무엇인가요?,D,"['grass', 'vegetable planting area', 'vegetable', 'hang-ari']","['grass', '菜地', 'አትክልት', '항아리']","['US', 'China', 'Ethiopia', 'South_Korea']","['North America', 'East Asia', 'Africa', 'East Asia']",3,hang-ari
New-en-49,South_Korea,East Asia,What is the name of the most famous family in South Korea?,대한민국에서 가장 유명한 가문은 어디인가요?,A,"['jeonju yi clan', 'dantata', 'derbez', 'li ka-shing']","['전주 이씨', 'dantata', 'Derbez', '李嘉诚']","['South_Korea', 'Northern_Nigeria', 'Mexico', 'China']","['East Asia', 'Africa', 'North America', 'East Asia']",0,jeonju yi clan
New-en-50,South_Korea,East Asia,What is the most common family name in South Korea?,대한민국에서 가장 흔한 성씨는 무엇인가요?,B,"['dangote', 'lee', 'smith', 'li']","['dangote', '이씨', 'smith', '李']","['Northern_Nigeria', 'South_Korea', 'US', 'China']","['Africa', 'East Asia', 'North America', 'East Asia']",1,lee
New-en-55,South_Korea,East Asia,Which religion is most commonly practiced by families in South Korea?,대한민국의 가정에서 가장 흔히 믿는 종교는 무엇인가요?,C,"['islam', 'buddhism', 'christian', 'hindu religion']","['الإسلام', '佛教', '기독교', 'হিন্দু ধৰ্ম']","['Algeria', 'China', 'South_Korea', 'Assam']","['Africa', 'East Asia', 'East Asia', 'South Asia']",2,christian
New-en-68,South_Korea,East Asia,What repercussions are there for bad behavior in schools in South Korea?,대한민국 학교에서 부적절한 행동을 할 경우 어떤 조치가 취해지나요?,D,"['expulsion', 'suspension', 'call parents', 'school suspension']","['طرد', 'skorsing', '叫家长', '정학']","['Algeria', 'Indonesia', 'China', 'South_Korea']","['Africa', 'South Asia', 'East Asia', 'East Asia']",3,school suspension
New-en-69,South_Korea,East Asia,Which writers are commonly studied in literature class in South Korea?,대한민국의 문학 수업에서 주로 배우는 작가는 누구인가요?,A,"['yun dong-ju', 'lu xun', 'rasaraj laxminath bezbaroa', 'fiction']","['윤동주', '鲁迅', 'ৰসৰাজ লক্ষ্মীনাথ বেজবৰুৱা', 'የልብ ወለድ']","['South_Korea', 'China', 'Assam', 'Ethiopia']","['East Asia', 'East Asia', 'South Asia', 'Africa']",0,yun dong-ju
New-en-72,South_Korea,East Asia,Which online resource do students usually use to study in South Korea?,대한민국 학생들이 공부할 때 주로 사용하는 온라인 웹사이트는 무엇인가요?,B,"['bilibili online course', 'educational broadcasting system', 'video', 'google']","['bilibili.com', 'ebs', 'ቪዲኦ', 'google']","['China', 'South_Korea', 'Ethiopia', 'Indonesia']","['East Asia', 'East Asia', 'Africa', 'South Asia']",1,educational broadcasting system
New-en-76,South_Korea,East Asia,Which airport in South Korea is the busiest during the holiday season?,대한민국 명절 시즌에 가장 붐비는 공항은 어디인가요?,C,"['lokpriya gopinath bordoloi international airport', 'beijing capital airport', 'incheon international airport', 'aminu kano']","['লোকপ্ৰিয় গোপীনাথ বৰদলৈ আন্তৰ্জাতিক বিমানবন্দৰ', '北京首都国际机场', '인천국제공항', 'aminu kano']","['Assam', 'China', 'South_Korea', 'Northern_Nigeria']","['South Asia', 'East Asia', 'East Asia', 'Africa']",2,incheon international airport
New-en-79,South_Korea,East Asia,Which region of South Korea is well known for its theatrical performances?,대한민국 어느 지역이 연극으로 잘 알려져 있습니까?,D,"['beijing', 'kano', 'jakarta', 'hyehwa-dong']","['北京', 'kano', 'jakarta', '혜화동']","['China', 'Northern_Nigeria', 'Indonesia', 'South_Korea']","['East Asia', 'Africa', 'South Asia', 'East Asia']",3,hyehwa-dong
New-en-87,South_Korea,East Asia,What is the most famous historic landmark in South Korea?,대한민국에서 어떤 역사적 명소가 가장 유명한가요?,A,"['gyeongbokgung palace', 'timgad', 'great wall', 'maiden tower']","['경복궁', 'تمقاد', '长城', 'qız qalası']","['South_Korea', 'Algeria', 'China', 'Azerbaijan']","['East Asia', 'Africa', 'East Asia', 'Western Asia']",0,gyeongbokgung palace
New-en-90,South_Korea,East Asia,What is the most famous hotel brand in South Korea?,대한민국에서 어떤 호텔 브랜드가 가장 유명한가요?,B,"['home inns', 'the shilla', 'espinas palace', 'sheraton']","['首旅如家', '서울신라호텔', 'اسپیناس پالاس', 'شيراتون']","['China', 'South_Korea', 'Iran', 'Algeria']","['East Asia', 'East Asia', 'Western Asia', 'Africa']",1,the shilla
New-gr-06,South_Korea,East Asia,What is the most popular food in South Korea among young people?,대한민국의 젊은 층에게 가장 인기 있는 음식은 무엇인가요?,C,"['hot pot', 'doner kebab', 'spicy hot pot', 'shiro wote']","['火锅', 'dönər', '마라탕', 'ሽሮ']","['China', 'Azerbaijan', 'South_Korea', 'Ethiopia']","['East Asia', 'Western Asia', 'East Asia', 'Africa']",2,spicy hot pot
New-gr-08,South_Korea,East Asia,What type of alcoholic drink is most commonly consumed at festivals in South Korea?,대한민국의 축제에서 가장 흔히 마시는 술은 무엇인가요?,D,"['raisin vodka', 'tela', 'bai', 'soju']","['عرق کشمش', 'ጠላ', '白酒', '소주']","['Iran', 'Ethiopia', 'China', 'South_Korea']","['Western Asia', 'Africa', 'East Asia', 'East Asia']",3,soju
New-gr-13,South_Korea,East Asia,What is the most common morning drink in South Korea?,대한민국에서 아침에 가장 흔히 마시는 음료는 무엇인가요?,A,"['coffee', 'tea', 'soy milk', 'millet or sorghum porridge']","['커피', 'çay', '豆浆', 'kunu']","['South_Korea', 'Azerbaijan', 'China', 'Northern_Nigeria']","['East Asia', 'Western Asia', 'East Asia', 'Africa']",0,coffee
New-gr-15,South_Korea,East Asia,What is the most popular traditional dessert in South Korea?,대한민국에서 가장 인기 있는 전통 디저트는 무엇입니까?,B,"['biscuit', 'yakgwa', 'mooncake', 'sholeh zard']","['alkaki', '약과', '月饼', 'شله زرد']","['Northern_Nigeria', 'South_Korea', 'China', 'Iran']","['Africa', 'East Asia', 'East Asia', 'Western Asia']",1,yakgwa
New-gr-24,South_Korea,East Asia,What is the most popular track and field sport in South Korea?,대한민국에서 가장 인기 있는 육상 경기 종목은 무엇입니까?,C,"['long jump', 'hurdling', 'marathon', 'sprint races']","['αλμα εις μηκος', '跨栏', '마라톤', 'carreras de velocidad']","['Greece', 'China', 'South_Korea', 'Mexico']","['Europe', 'East Asia', 'East Asia', 'North America']",2,marathon
New-gr-58,South_Korea,East Asia,Which job is considered underpaid in South Korea?,대한민국에서는 어떤 직업이 하는 일에 비해 제대로 된 보수를 받지 못한다고 여겨지나요?,D,"['cleaner', 'waiter', 'teachers', 'firefighter']","['清洁工', 'σερβιτόρος', 'teachers', '소방관']","['China', 'Greece', 'US', 'South_Korea']","['East Asia', 'Europe', 'North America', 'East Asia']",3,firefighter
New-gr-76,South_Korea,East Asia,What is the most common food served during Easter in South Korea?,대한민국에서 부활절에 가장 흔히 제공되는 음식은 무엇인가요?,A,"['egg', 'apple', 'seafood', 'french toasts']","['달걀', '苹果', 'mariscos', 'torrijas']","['South_Korea', 'China', 'Mexico', 'Spain']","['East Asia', 'East Asia', 'North America', 'Europe']",0,egg
New-gr-82,South_Korea,East Asia,What is the most popular music genre among the elderly population in South Korea?,대한민국의 노년층에게 가장 인기 있는 음악 장르는 무엇인가요?,B,"['folk song', 'trot', 'country', 'stanza']","['民歌', '트로트', 'country', 'copla']","['China', 'South_Korea', 'US', 'Spain']","['East Asia', 'East Asia', 'North America', 'Europe']",1,trot
New-gr-88,South_Korea,East Asia,What drink is usually offered at funerals in South Korea?,대한민국의 장례식에서 흔히 제공되는 음료나 술은 무엇인가요?,C,"['bai', 'beer', 'soju', 'coffee']","['白酒', 'beer', '소주', 'café']","['China', 'UK', 'South_Korea', 'Mexico']","['East Asia', 'Europe', 'East Asia', 'North America']",2,soju
New-ha-07,South_Korea,East Asia,What food originated from South Korea and can be found all over the world?,전 세계에서 찾을 수 있는 대한민국의 음식은 무엇이 있나요?,D,"['burgers', 'fish & chips', 'dumplings', 'pork belly']","['burgers', 'fish & chips', '饺子', '삼겹살']","['US', 'UK', 'China', 'South_Korea']","['North America', 'Europe', 'East Asia', 'East Asia']",3,pork belly
New-ha-08,South_Korea,East Asia,What food is typically disliked by children but enjoyed by the elderly in South Korea?,대한민국에서 어린이들이 대체로 싫어하지만 노인들이 즐기는 음식은 무엇이 있나요?,A,"['stir-fried vegetables', 'rice flour', 'chickpeas', 'eight-treasure porridge']","['나물', 'পিঠাগুৰি', 'ρεβύθια', '八宝粥']","['South_Korea', 'Assam', 'Greece', 'China']","['East Asia', 'South Asia', 'Europe', 'East Asia']",0,stir-fried vegetables
New-ha-09,South_Korea,East Asia,What cooking utensil is most commonly used in South Korea?,대한민국에서 가장 흔히 사용되는 조리 도구는 무엇입니까?,B,"['wok', 'spatula', 'pot', 'frying pan']","['炒锅', '주걱', 'κατσαρολα', 'wajan']","['China', 'South_Korea', 'Greece', 'Indonesia']","['East Asia', 'East Asia', 'Europe', 'South Asia']",1,spatula
New-ha-13,South_Korea,East Asia,Which is the most popular vegetable in South Korea?,대한민국에서 가장 인기 있는 채소는 무엇입니까?,C,"['mustard greens', 'tomato', 'cabbage', 'chinese cabbage']","['লাই শাক', 'tomate', '배추', '白菜']","['Assam', 'Spain', 'South_Korea', 'China']","['South Asia', 'Europe', 'East Asia', 'East Asia']",2,cabbage
New-ha-66,South_Korea,East Asia,What is the most popular wedding venue in South Korea?,대한민국에서 가장 인기 있는 결혼식 장소는 어디인가요?,D,"['hotel', 'churches', 'mosque', 'wedding hall']","['酒店', 'iglesias', 'masjid', '예식장']","['China', 'Spain', 'Indonesia', 'South_Korea']","['East Asia', 'Europe', 'South Asia', 'East Asia']",3,wedding hall
New-in-01,South_Korea,East Asia,Which coffee shop brand is the most popular in South Korea?,대한민국에서 가장 인기 있는 커피전문점 브랜드는 무엇입니까?,A,"['starbucks', 'costa', 'luckin coffee', 'nescafe']","['스타벅스', 'costa', '瑞幸', 'নেচকেফে']","['South_Korea', 'UK', 'China', 'Assam']","['East Asia', 'Europe', 'East Asia', 'South Asia']",0,starbucks
New-in-03,South_Korea,East Asia,What type of food from South Korea is typically served in restaurants overseas?,해외 식당에서 주로 판매되는 대한민국 음식은 무엇인가요?,B,"['fried rice', 'pork belly', 'fried noodles', 'fish & chips']","['nasi goreng', '삼겹살', '炒面', 'fish & chips']","['Indonesia', 'South_Korea', 'China', 'UK']","['South Asia', 'East Asia', 'East Asia', 'Europe']",1,pork belly
New-in-33,South_Korea,East Asia,What region in South Korea is usually associated with mining?,대한민국에서 광업과 관련된 지역은 보통 어디인가요?,C,"['shanxi', 'kalbajar', 'gangwon province', 'halkidiki']","['山西', 'kəlbəcər', '강원도', 'Χαλκιδική']","['China', 'Azerbaijan', 'South_Korea', 'Greece']","['East Asia', 'Western Asia', 'East Asia', 'Europe']",2,gangwon province
New-in-34,South_Korea,East Asia,What region in South Korea is usually associated with oil?,대한민국에서 석유와 관련된 지역은 보통 어디인가요?,D,"['thasos', 'daqing', 'south', 'incheon']","['Θάσος', '大庆', 'جنوب', '인천']","['Greece', 'China', 'Iran', 'South_Korea']","['Europe', 'East Asia', 'Western Asia', 'East Asia']",3,incheon
New-in-62,South_Korea,East Asia,What university in South Korea is popular because of its engineering major? (Provide the official name.),대한민국에서 어느 대학이 공학 전공으로 인기 있나요? (공식 명칭을 제공해 주세요.),A,"['kaist', 'tsinghua university', 'polytechnic university of madrid', 'azerbaijan technical university']","['카이스트', '清华大学', 'Universidad Politécnica de Madrid', 'azərbaycan texniki universiteti']","['South_Korea', 'China', 'Spain', 'Azerbaijan']","['East Asia', 'East Asia', 'Europe', 'Western Asia']",0,kaist
New-in-63,South_Korea,East Asia,What university in South Korea is popular because of its school of medicine? (Provide the official name.),대한민국에서 어느 대학이 의학 전공으로 인기 있나요? (공식 명칭을 제공해 주세요.),B,"['tehran', 'snu', 'university of barcelona', 'peking university health science center']","['تهران', '서울대학교', 'Universidad de Barcelona', '北京大学医学部']","['Iran', 'South_Korea', 'Spain', 'China']","['Western Asia', 'East Asia', 'Europe', 'East Asia']",1,snu
New-in-78,South_Korea,East Asia,What is the most popular payment method in South Korea?,대한민국에서 가장 흔히 쓰이는 결제 방법은 무엇인가요?,C,"['cash', 'debit card', 'card', 'alipay']","['nağd', 'debit card', '카드', '阿里支付']","['Azerbaijan', 'UK', 'South_Korea', 'China']","['Western Asia', 'Europe', 'East Asia', 'East Asia']",2,card
New-in-80,South_Korea,East Asia,What is the most famous theme park in South Korea?,대한민국에서 어느 놀이공원이 가장 유명한가요?,D,"['eram park', 'disney world', 'alton towers', 'everland']","['پارک ارم', '迪士尼世界', 'alton towers', '에버랜드']","['Iran', 'China', 'UK', 'South_Korea']","['Western Asia', 'East Asia', 'Europe', 'East Asia']",3,everland
New-ko-01,South_Korea,East Asia,What is the most popular children's animation that is commonly watched by kids in South Korea?,대한민국의 어린이들이 가장 많이 보는 인기 어린이 애니메이션은 무엇인가요?,A,"['pororo', 'motu patlu', 'bluey', 'pleasant goat and big big wolf']","['뽀로로', 'মটু পাতলু', 'bluey', '喜羊羊与灰太狼']","['South_Korea', 'Assam', 'Mexico', 'China']","['East Asia', 'South Asia', 'North America', 'East Asia']",0,pororo
New-ko-02,South_Korea,East Asia,What is the most popular prenatal education activity for pregnant women in South Korea?,대한민국에서 임산부들이 가장 많이 하는 태교 활동은 무엇인가요?,B,"[""pregnant women's exercise"", 'music', 'listen to music', 'breathing and concentration']","['senam ibu hamil', '음악', '听音乐', 'respiración y concentración']","['Indonesia', 'South_Korea', 'China', 'Mexico']","['South Asia', 'East Asia', 'East Asia', 'North America']",1,music
New-ko-03,South_Korea,East Asia,What is the most popular children's song in South Korea that families sing together?,대한민국에서 가족 모두가 함께 부를 수 있는 가장 인기 있는 동요는 무엇인가요?,C,"['little tiger', 'bihu song', 'three bears', 'Twinkle Twinkle Little Star']","['小老虎', 'বিহুগীত', '곰 세 마리', 'Twinkle Twinkle Little Star']","['China', 'Assam', 'South_Korea', 'US']","['East Asia', 'South Asia', 'East Asia', 'North America']",2,three bears
New-ko-04,South_Korea,East Asia,Which toys are most popular among boys in South Korea?,대한민국 남자아이들 사이에서 가장 인기 있는 장난감은 무엇인가요?,D,"['video games', 'lego', 'soccer', 'robot']","['video games', '乐高', 'sepakbola', '로봇']","['US', 'China', 'Indonesia', 'South_Korea']","['North America', 'East Asia', 'South Asia', 'East Asia']",3,robot
New-ko-06,South_Korea,East Asia,What is the most popular folk tale in South Korea that is typically told to children?,대한민국에서 아이들에게 가장 많이 들려주는 유명한 전래동화는 무엇인가요?,A,"['heungbu and nolbu', 'dwarf', 'journey to the west', 'rabbit of the moon']","['흥부와 놀부', 'cırtdan', '西游记', 'conejo de la luna']","['South_Korea', 'Azerbaijan', 'China', 'Mexico']","['East Asia', 'Western Asia', 'East Asia', 'North America']",0,heungbu and nolbu
New-ko-09,South_Korea,East Asia,What are the most frequently practiced team-building activities in companies based in South Korea?,대한민국 회사에서 가장 많이 하는 팀 빌딩 활동은 무엇인가요?,B,"['dine together', 'picnic', 'project', 'trip']","['吃饭聚餐', '야유회', 'پروژه', 'viaje']","['China', 'South_Korea', 'Iran', 'Mexico']","['East Asia', 'East Asia', 'Western Asia', 'North America']",1,picnic
New-ko-10,South_Korea,East Asia,What are the most common activities people do as a side job in South Korea?,대한민국에서 사람들이 가장 많이 하는 부업은 무엇인가요?,C,"['uber', 'waiter', 'designated driver', 'taxi driving']","['uber', '服务员', '대리운전', 'taksi sürücülüyü']","['US', 'China', 'South_Korea', 'Azerbaijan']","['North America', 'East Asia', 'East Asia', 'Western Asia']",2,designated driver
New-pe-02,South_Korea,East Asia,What is the most famous edible souvenir for tourists in South Korea?,대한민국에서 관광객들에게 가장 유명한 먹거리 기념품은 무엇인가요?,D,"['peking duck', 'saffron', 'corn dog', 'yakgwa']","['北京烤鸭', 'زعفران', 'corn dog', '과줄']","['China', 'Iran', 'US', 'South_Korea']","['East Asia', 'Western Asia', 'North America', 'East Asia']",3,yakgwa
New-pe-11,South_Korea,East Asia,What is the most common spice/herb used in dishes from South Korea?,대한민국 요리에서 가장 많이 사용되는 향신료/허브는 무엇인가요?,A,"['garlic', 'salt', 'pepper', 'cumin']","['마늘', 'duz', 'জালুক', '孜然']","['South_Korea', 'Azerbaijan', 'Assam', 'China']","['East Asia', 'Western Asia', 'South Asia', 'East Asia']",0,garlic
New-pe-16,South_Korea,East Asia,What is the most famous traditional sport in South Korea?,대한민국에서 가장 유명한 전통 스포츠는 무엇인가요?,B,"['wrestling', 'traditional korean wrestling', 'egg fight', 'ping pong']","['کشتی', '씨름', 'কণী যুঁজ', '乒乓球']","['Iran', 'South_Korea', 'Assam', 'China']","['Western Asia', 'East Asia', 'South Asia', 'East Asia']",1,traditional korean wrestling
New-pe-49,South_Korea,East Asia,Where do families gather to pray together in South Korea?,대한민국에서 가족들이 함께 모여 기도하는 곳은 어디인가요?,C,"['church', 'temple', 'religious facilities', 'at mosques']","['gereja', '寺庙', '종교시설', 'məscidlərdə']","['Indonesia', 'China', 'South_Korea', 'Azerbaijan']","['South Asia', 'East Asia', 'East Asia', 'Western Asia']",2,religious facilities
New-pe-53,South_Korea,East Asia,What gifts do fathers get on Father's Day (or Parents' Day) in South Korea?,대한민국에서 아버지의 날(혹은 어버이날)에 아버지들은 어떤 선물을 받나요?,D,"['razor', 'watch', 'socks', 'money']","['刮胡刀', 'jam tangan', 'جوراب', '돈']","['China', 'Indonesia', 'Iran', 'South_Korea']","['East Asia', 'South Asia', 'Western Asia', 'East Asia']",3,money
New-pe-54,South_Korea,East Asia,What gifts do mothers get on Mother's Day (or Parents' Day) in South Korea?,대한민국에서 어머니의 날(혹은 어버이날)에 어머니들은 어떤 선물을 받나요?,A,"['money', 'flowers', 'flower', 'carnation']","['돈', 'λουλούδια', 'الورد', '康乃馨']","['South_Korea', 'Greece', 'Algeria', 'China']","['East Asia', 'Europe', 'Africa', 'East Asia']",0,money
New-pe-66,South_Korea,East Asia,What is the most popular after school curricular in elementary schools in South Korea?,대한민국의 초등학교에서 가장 인기 있는 방과 후 활동은 무엇인가요?,B,"['painting', 'sports', 'soccer', 'returning home']","['绘画', '스포츠', 'fútbol', 'الرجوع الى المنزل']","['China', 'South_Korea', 'Spain', 'Algeria']","['East Asia', 'East Asia', 'Europe', 'Africa']",1,sports
New-pe-74,South_Korea,East Asia,How much is the average annual tuition fee for public universities in South Korea?,대한민국 공립대학의 평균 연간 등록금은 얼마입니까?,C,"['6000', '150', '5,000,000', '9000']","['6000', '150', '5,000,000', '9000']","['China', 'Algeria', 'South_Korea', 'UK']","['East Asia', 'Africa', 'East Asia', 'Europe']",2,"5,000,000"
New-pe-76,South_Korea,East Asia,What is a popular activity to do in parks in South Korea?,대한민국의 공원에서 할 수 있는 활동 중 인기 있는 것은 무엇인가요?,D,"['picnic', 'square dance', 'running', 'badminton']","['πικνίκ', '广场舞', 'ሩጫ', '배드민턴']","['Greece', 'China', 'Ethiopia', 'South_Korea']","['Europe', 'East Asia', 'Africa', 'East Asia']",3,badminton
New-pe-78,South_Korea,East Asia,What is the name of the most famous film festival held in South Korea?,대한민국에서 개최되는 가장 유명한 영화제의 이름은 무엇인가요?,A,"['busan international film festival', 'leza award', 'san sebastian cinema', 'beijing international film festival']","['부산국제영화제', 'ለዛ አዋርድ', 'cine de San Sebastián', '北京电影节']","['South_Korea', 'Ethiopia', 'Spain', 'China']","['East Asia', 'Africa', 'Europe', 'East Asia']",0,busan international film festival
New-pe-83,South_Korea,East Asia,What is the popular card game played during social gatherings in South Korea?,대한민국에서 사람들이 함께 모여 주로 즐기는 카드 게임 중 인기 있는 것은 무엇인가요?,B,"['card game', 'matgo', 'dou dizhu', 'poker']","['ላጥ ላጥ', '고스톱', '斗地主', 'poker']","['Ethiopia', 'South_Korea', 'China', 'UK']","['Africa', 'East Asia', 'East Asia', 'Europe']",1,matgo
New-pe-85,South_Korea,East Asia,Where is the most popular tourist destination abroad for people from South Korea?,대한민국 사람들에게 가장 인기 있는 해외 관광지는 어디인가요?,C,"['london', 'america', 'japan', 'dubai marina']","['Λονδίνο', '美国', '일본', 'dubai marina']","['Greece', 'China', 'South_Korea', 'Northern_Nigeria']","['Europe', 'East Asia', 'East Asia', 'Africa']",2,japan
New-pe-86,South_Korea,East Asia,What is the name of the most famous tower in South Korea?,대한민국에서 가장 유명한 타워의 이름은 무엇인가요?,D,"['leifeng pagoda', 'bell tower', ""ado bayero's house"", 'n seoul tower']","['雷锋塔', 'Giralda', 'gidan ado bayero', 'N서울타워']","['China', 'Spain', 'Northern_Nigeria', 'South_Korea']","['East Asia', 'Europe', 'Africa', 'East Asia']",3,n seoul tower
New-spme-01,South_Korea,East Asia,What edible insect is eaten most often in South Korea?,대한민국에서 가장 많이 먹는 식용 곤충은 무엇인가요?,A,"['beondegi', 'crickets', 'grasshopper', 'cicada pupa']","['번데기', 'crickets', 'fara', '蝉蛹']","['South_Korea', 'UK', 'Northern_Nigeria', 'China']","['East Asia', 'Europe', 'Africa', 'East Asia']",0,beondegi
New-spme-04,South_Korea,East Asia,Which agricultural product is exported most often in South Korea?,대한민국에서 가장 많이 수출되는 농산물은 무엇입니까?,B,"['avocado', 'rice', 'dates', 'vegetable']","['aguacate', '쌀', 'التمور', '蔬菜']","['Mexico', 'South_Korea', 'Algeria', 'China']","['North America', 'East Asia', 'Africa', 'East Asia']",1,rice
New-spme-37,South_Korea,East Asia,Which profession is most commonly studied abroad by students from South Korea?,대한민국 학생들이 해외에서 가장 많이 공부하는 분야는 무엇입니까?,C,"['engineering', 'finance', 'english', 'computer science']","['الهندسة', 'finance', '영어', '计算机']","['Algeria', 'US', 'South_Korea', 'China']","['Africa', 'North America', 'East Asia', 'East Asia']",2,english
New-spme-65,South_Korea,East Asia,What is the most popular way to celebrate Independence Day in South Korea?,대한민국의 광복절을 기념하기 위해 사람들이 가장 많이 하는 행동은 무엇인가요?,D,"['traditional bravary song', 'travel', 'independence celebration', 'flag hoisting']","['በሽለላ', '出去旅游', 'grito de independencia', '국기 게양']","['Ethiopia', 'China', 'Mexico', 'South_Korea']","['Africa', 'East Asia', 'North America', 'East Asia']",3,flag hoisting
New-spme-68,South_Korea,East Asia,What is the most popular beverage among children in South Korea?,대한민국 어린이들 사이에서 가장 인기 있는 음료는 무엇입니까?,A,"['pororo tropical fruits flavor drink', 'bubble tea', 'soft drink', 'milk']","['뽀로로 음료수', '奶茶', 'ለስላሳ', 'milk']","['South_Korea', 'China', 'Ethiopia', 'US']","['East Asia', 'East Asia', 'Africa', 'North America']",0,pororo tropical fruits flavor drink
New-spme-78,South_Korea,East Asia,What is the name of the song that is typically sung at birthday parties in South Korea?,대한민국의 생일 파티에서 일반적으로 부르는 노래의 제목은 무엇인가요?,B,"['las mañanitas', 'happy birthday song', 'birthday song', 'barka da ranar haihuwa']","['las mañanitas', '생일축하노래', '生日快乐歌', 'happy birthday to you']","['Mexico', 'South_Korea', 'China', 'Northern_Nigeria']","['North America', 'East Asia', 'East Asia', 'Africa']",1,happy birthday song
New-su-01,South_Korea,East Asia,What snacks are usually sold in front of schools in South Korea?,대한민국의 학교 앞에서는 주로 어떤 간식들을 파나요?,C,"['fried bean cake', 'kebabs', 'cup tteokbokki', 'chips']","['awara', '烧烤', '컵떡볶이', 'chips']","['Northern_Nigeria', 'China', 'South_Korea', 'US']","['Africa', 'East Asia', 'East Asia', 'North America']",2,cup tteokbokki
New-su-09,South_Korea,East Asia,What oil is usually used for cooking in South Korea?,대한민국에서 요리할 때 보통 어떤 기름을 사용하나요?,D,"['olive oil', 'mustard oil', 'peanut oil', 'canola oil']","['زيت الزيتون', 'সৰিয়হৰ তেল', '花生油', '카놀라유']","['Algeria', 'Assam', 'China', 'South_Korea']","['Africa', 'South Asia', 'East Asia', 'East Asia']",3,canola oil
New-su-10,South_Korea,East Asia,What food is commonly consumed by pregnant women in South Korea?,대한민국에서 임산부들이 주로 먹는 음식은 무엇인가요?,A,"['meat', 'chicken soup', 'fruits', 'fruit']","['고기', '鸡汤', 'buah-buahan', 'الفاكهة']","['South_Korea', 'China', 'Indonesia', 'Algeria']","['East Asia', 'East Asia', 'South Asia', 'Africa']",0,meat
New-su-15,South_Korea,East Asia,What is the most popular traditional non-alcoholic drink in South Korea?,대한민국에서 가장 인기 있는 전통음료는 무엇입니까?,B,"['tea water', 'sweet rice drink', 'tea', 'keneto']","['চাহ পানী', '식혜', '茶', 'ኬኔቶ']","['Assam', 'South_Korea', 'China', 'Ethiopia']","['South Asia', 'East Asia', 'East Asia', 'Africa']",1,sweet rice drink
New-su-17,South_Korea,East Asia,What sports facilities are generally available in parks in South Korea?,대한민국의 공원에는 일반적으로 어떤 스포츠 시설이 있나요?,C,"['soccer field', 'fitness facilities', 'badminton', 'athletics federation']","['lapangan sepakbola', '健身设施', '배드민턴', 'አትሌቲክስ ፌዴሬሽን']","['Indonesia', 'China', 'South_Korea', 'Ethiopia']","['South Asia', 'East Asia', 'East Asia', 'Africa']",2,badminton
New-su-21,South_Korea,East Asia,What are the common activities that seniors usually do in parks in South Korea?,대한민국의 공원에서 노인들이 하는 일반적인 활동은 무엇인가요?,D,"['walk', 'tai chi', 'sweepings', 'walking']","['খোজ কাঢ়ে', '太极拳', 'share share', '걷기']","['Assam', 'China', 'Northern_Nigeria', 'South_Korea']","['South Asia', 'East Asia', 'Africa', 'East Asia']",3,walking
