ID,target_country,target_region,prompt,source_question,answer_idx,region_choices_list,source_choices_list,region_choice_countries_list,region_choice_region_list,region_answer,region_answer_str
New-ch-01,US,North America,What kind of meat do people usually eat when they have barbecue in US?,What kind of meat do people usually eat when they have barbecue in the US?,C,"['beef steaks', 'sheep', 'pork', 'beef']","['cortes', 'rago', 'pork', 'daging sapi']","['Mexico', 'Northern_Nigeria', 'US', 'Indonesia']","['North America', 'Africa', 'North America', 'South Asia']",2,pork
New-ch-05,US,North America,What is the most famous spicy dish in US?,What is the most famous spicy dish in the US?,D,"['zviti', 'traditional mole sauce', 'cabbage roll', 'hot wings']","['الزفيطي', 'mole', 'kələm dolması', 'hot wings']","['Algeria', 'Mexico', 'Azerbaijan', 'US']","['Africa', 'North America', 'Western Asia', 'North America']",3,hot wings
New-ch-08,US,North America,What seasoning is indispensable in cooking in US?,What essential seasoning is indispensable in cooking in the US?,A,"['salt', 'chili pepper', 'black pepper', 'turmeric']","['salt', 'chile', 'فلفل اسود', 'زردچوبه']","['US', 'Mexico', 'Algeria', 'Iran']","['North America', 'North America', 'Africa', 'Western Asia']",0,salt
New-ch-09,US,North America,What food do people typically consume when the weather is cold in US?,What food do people typically consume when the weather is cold in the US?,B,"['hingel', 'soup', 'hot foods', 'bread']","['xəngəl', 'soup', 'ትኩስ ምግብ', 'pan']","['Azerbaijan', 'US', 'Ethiopia', 'Mexico']","['Western Asia', 'North America', 'Africa', 'North America']",1,soup
New-ch-15,US,North America,What prepared/ready-to-eat food do people typically buy at supermarkets in US?,What prepared/ready-to-eat food do people typically buy at supermarkets in the US?,C,"['pizzas', 'olivier salad', 'frozen pizza', 'packed foods']","['pizzas', 'الویه', 'frozen pizza', 'የታሸጉ መግቦችን']","['Mexico', 'Iran', 'US', 'Ethiopia']","['North America', 'Western Asia', 'North America', 'Africa']",2,frozen pizza
New-ch-17,US,North America,What extreme sport do people generally wish to try the most in US?,What extreme sport do people generally wish to try the most in the US?,D,"['jump', 'mountaineering', 'bungee jumping', 'skydiving']","['tsalle', 'dağçılıq', 'bungee', 'skydiving']","['Northern_Nigeria', 'Azerbaijan', 'Mexico', 'US']","['Africa', 'Western Asia', 'North America', 'North America']",3,skydiving
New-ch-18,US,North America,Which track and field event is the most popular to watch during competitions in US?,Which track and field event is the most popular to watch during competitions in the US?,A,"['100 meter dash', 'race', 'discus throw', '100 meters']","['100 meter dash', 'gudu', 'پرتاب دیسک', 'carrera de 100m planos']","['US', 'Northern_Nigeria', 'Iran', 'Mexico']","['North America', 'Africa', 'Western Asia', 'North America']",0,100 meter dash
New-ch-19,US,North America,Which gymnastics event is the most popular to watch during competitions in US?,Which gymnastics event is the most popular to watch during competitions in the US?,B,"['soccer', 'floor', 'floor exercise', 'the olympics']","['ποδόσφαιρο', 'floor', '自由体操', 'olimpiadas']","['Greece', 'US', 'China', 'Mexico']","['Europe', 'North America', 'East Asia', 'North America']",1,floor
New-ch-23,US,North America,Who is the most famous table tennis player in US?,Who is the most famous table tennis player in the US?,C,"['he zhi wen', 'ma long', 'jim butler', 'madrid']","['he zhi wen', '马龙', 'jim butler', 'Madrid']","['Spain', 'China', 'US', 'Mexico']","['Europe', 'East Asia', 'North America', 'North America']",2,jim butler
New-ch-27,US,North America,Who is the most famous boxer in US?,Who is the most famous boxer in the US?,D,"['""canelo"" alvarez', 'zou shiming', 'tyson fury', 'muhammad ali']","['canelo alvarez', '邹市明', 'tyson fury', 'muhammad ali']","['Mexico', 'China', 'UK', 'US']","['North America', 'East Asia', 'Europe', 'North America']",3,muhammad ali
New-ch-30,US,North America,Who is the most famous track and field athlete in US?,Who is the most famous track and field athlete in the US?,A,"['jesse owens', 'sohn kee-chung', 'ana gabriela guevara', 'tentoglou']","['jesse owens', '손기정', 'Ana Guevara', 'Τεντόγλου']","['US', 'South_Korea', 'Mexico', 'Greece']","['North America', 'East Asia', 'North America', 'Europe']",0,jesse owens
New-ch-32,US,North America,What office software do people typically use in the workplace in US?,What office software do people typically use in the workplace in the US?,B,"['ms office', 'microsoft word', 'excel', 'spreadsheet']","['ms office', 'microsoft word', '엑셀', 'Excel']","['Mexico', 'US', 'South_Korea', 'Spain']","['North America', 'North America', 'East Asia', 'Europe']",1,microsoft word
New-ch-38,US,North America,Which cities or regions are known for their import and export activities in US?,Which cities or regions are known for their import and export activities in the US?,C,"['busan', 'monterrey', 'new york city', 'london']","['부산', 'Monterrey', 'new york city', 'london']","['South_Korea', 'Mexico', 'US', 'UK']","['East Asia', 'North America', 'North America', 'Europe']",2,new york city
New-ch-45,US,North America,Which industries do young people typically choose to start businesses in US?,Which industries do young people typically choose to start businesses in the US?,D,"['food industry', 'textile industry', 'internet', 'clothes']","['alimentaria', 'বস্ত্ৰ শিল্প\u200b', '互联网', 'clothes']","['Mexico', 'Assam', 'China', 'US']","['North America', 'South Asia', 'East Asia', 'North America']",3,clothes
New-ch-54,US,North America,Which fruit is usually prepared the most for family dinners in US?,Which fruit is usually prepared the most for family dinners in the US?,A,"['apples', 'orange', 'banana', 'apple']","['apples', 'jeruk', 'plátano', '苹果']","['US', 'Indonesia', 'Mexico', 'China']","['North America', 'South Asia', 'North America', 'East Asia']",0,apples
New-ch-64,US,North America,"How many hours of classes do university students typically have per week in US? (Provide Arabic numerals (e.g., 1) only.)","How many hours of classes do university students typically have per week in the US? (Provide Arabic numerals (e.g., 1) only.)",B,"['18', '12', '30', '20']","['18', '12', '30', '20']","['South_Korea', 'US', 'Assam', 'Mexico']","['East Asia', 'North America', 'South Asia', 'North America']",1,12
New-ch-72,US,North America,Which major is considered most conducive to employment in US?,Which major is considered most conducive to employment in the US?,C,"['medicine', 'engineering', 'business', 'college of medicine']","['kedokteran', 'ingeniería', 'business', '의예과']","['Indonesia', 'Mexico', 'US', 'South_Korea']","['South Asia', 'North America', 'North America', 'East Asia']",2,business
New-ch-73,US,North America,What type of clubs are most popular among university students in US?,What type of clubs are most popular among university students in the US?,D,"['sports', 'chess clubs', 'street dance club', 'debate']","['idman', 'ajedrez', '街舞社', 'debate']","['Azerbaijan', 'Mexico', 'China', 'US']","['Western Asia', 'North America', 'East Asia', 'North America']",3,debate
New-ch-78,US,North America,What leisure activities do retired women typically like in US?,What leisure activities do retired women typically like in the US?,A,"['knitting', 'square dance', 'casino', 'cooking']","['knitting', '广场舞', 'casino', 'آشپزی']","['US', 'China', 'Mexico', 'Iran']","['North America', 'East Asia', 'North America', 'Western Asia']",0,knitting
New-ch-79,US,North America,What leisure activities do retired men typically like in US?,What leisure activities do retired men typically like in the US?,B,"['mountain climbing', 'golf', 'playing backgammon', 'fix or build things']","['등산', 'golf', 'nərd', 'arreglar o construir cosas']","['South_Korea', 'US', 'Azerbaijan', 'Mexico']","['East Asia', 'North America', 'Western Asia', 'North America']",1,golf
New-ch-80,US,North America,"During which holidays do people typically visit religious sites (temples, churches, etc.) in US?","During which holidays do people typically visit religious sites (temples, churches, etc.) in the US?",C,"['friday', 'christmas', 'Ressurection Sunday', ""the day of buddha's coming""]","['جمعه', 'navidad', 'Ressurection Sunday', '석가탄신일']","['Iran', 'Mexico', 'US', 'South_Korea']","['Western Asia', 'North America', 'North America', 'East Asia']",2,Ressurection Sunday
New-ch-82,US,North America,"At what time do weddings typically start in US? (Provide in HH:MM format (e.g., 18:00, 09:00).)","At what time do weddings typically start in the US? (Provide in HH:MM format (e.g., 18:00, 09:00).)",D,"['19:00', '08:00', '17:00', '13:00']","['19:00', '08:00', '17:00', '13:00']","['Greece', 'Assam', 'Mexico', 'US']","['Europe', 'South Asia', 'North America', 'North America']",3,13:00
New-ch-83,US,North America,Which city in US hosts festivals the most?,Which city in the US hosts festivals the most?,A,"['las vegas', 'mexico city', 'bali', 'athens']","['las vegas', 'Ciudad de México', 'bali', 'Αθήνα']","['US', 'Mexico', 'Indonesia', 'Greece']","['North America', 'North America', 'South Asia', 'Europe']",0,las vegas
New-en-02,US,North America,What is the most popular chip/crisp flavour in US?,What is the most popular chip/crisp flavour in the US?,B,"['serrano ham', 'barbeque', 'salty', 'flaming hot']","['jamon serrano', 'barbeque', 'নিমখিয়া জ্বলা', 'flaming hot']","['Spain', 'US', 'Assam', 'Mexico']","['Europe', 'North America', 'South Asia', 'North America']",1,barbeque
New-en-04,US,North America,Who is a popular celebrity chef in US?,Who is a popular celebrity chef in the US?,C,"['dabiz muñoz', 'juna', 'Gordon Ramsay', 'enrique olivera']","['Daviz Muñoz', 'juna', 'Gordon Ramsay', 'enrique olivera']","['Spain', 'Indonesia', 'US', 'Mexico']","['Europe', 'South Asia', 'North America', 'North America']",2,Gordon Ramsay
New-en-05,US,North America,Which food is a cost-effective and quick meal option in US?,Which food is a cost-effective and quick meal option in the US?,D,"['beans on toast', 'tacos', 'chowmein', 'hotdogs']","['beans on toast', 'tacos', 'চাউমিন', 'hotdogs']","['UK', 'Mexico', 'Assam', 'US']","['Europe', 'North America', 'South Asia', 'North America']",3,hotdogs
New-en-07,US,North America,What are the most popular cooking shows in US?,What are the most popular cooking shows in the US?,A,"['chopped', 'masterchef', 'Master chef, MasterChef', 'masterchef indonesia']","['chopped', 'MasterChef', 'Master chef, MasterChef', 'masterchef indonesia']","['US', 'Mexico', 'UK', 'Indonesia']","['North America', 'North America', 'Europe', 'South Asia']",0,chopped
New-en-08,US,North America,What is the most popular chocolate brand in US?,What is the most popular chocolate brand in the US?,B,"['abuelita', ""hershey's"", 'lacta', 'roshen']","['Abuelita', ""hershey's"", 'Lacta', 'roshen']","['Mexico', 'US', 'Greece', 'Azerbaijan']","['North America', 'North America', 'Europe', 'Western Asia']",1,hershey's
New-en-10,US,North America,What is the most eaten cheese in US?,What is the most eaten cheese in the US?,C,"['oaxaca cheese', 'feta', 'cheddar', 'tabrizi']","['queso oaxaca', 'φέτα', 'cheddar', 'تبريزي']","['Mexico', 'Greece', 'US', 'Iran']","['North America', 'Europe', 'North America', 'Western Asia']",2,cheddar
New-en-11,US,North America,What is the most disliked vegetable in US?,What is the most disliked vegetable in the US?,D,"['tomato', 'brussels sprouts', 'chayote', 'brussel sprouts']","['pomidor', 'coles de bruselas', 'chayote', 'brussel sprouts']","['Azerbaijan', 'Spain', 'Mexico', 'US']","['Western Asia', 'Europe', 'North America', 'North America']",3,brussel sprouts
New-en-17,US,North America,What are the most common cheering tools used by sports fans in US?,What are the most common cheering tools used by sports fans in the US?,A,"['signs', 'horn', 'trumpet', 'drum']","['signs', 'بوق', 'trompeta', 'bombo']","['US', 'Iran', 'Mexico', 'Spain']","['North America', 'Western Asia', 'North America', 'Europe']",0,signs
New-en-19,US,North America,What is the most well known sporting stadium in US?,What is the most well known sporting stadium in the US?,B,"['tofiq bahramov stadium', 'Yankees stadium', 'wembley', 'aztec stadium']","['tofiq bəhramov adına futbol stadionu', 'Yankees stadium', 'wembley', 'Coloso de Santa Úrsula']","['Azerbaijan', 'US', 'UK', 'Mexico']","['Western Asia', 'North America', 'Europe', 'North America']",1,Yankees stadium
New-en-26,US,North America,What is the best recognized sporting chant in US?,What is the best recognized sporting chant in the US?,C,"['Three lions', 'persepolis is superior to esteghlal', 'defense', 'cielito lindo']","['Three lions', 'پرسپولیس، سرور استقلاله', 'defense', 'cielito lindo']","['UK', 'Iran', 'US', 'Mexico']","['Europe', 'Western Asia', 'North America', 'North America']",2,defense
New-en-38,US,North America,Which industries are known for more flexible working hours in US?,Which industries are known for more flexible working hours in the US?,D,"['dairy industry', 'business', 'universities', 'tech']","['দুগ্ধ উদ্যোগ', 'biznes', 'universidades', 'tech']","['Assam', 'Azerbaijan', 'Mexico', 'US']","['South Asia', 'Western Asia', 'North America', 'North America']",3,tech
New-en-41,US,North America,Who is the most well known and successful entrepreneur in US?,Who is the most well known and successful entrepreneur in the US?,A,"['bill gates', 'seyyed mohammad mousavi', 'carlos slim', 'riniki bhuyan sharma']","['bill gates', 'سید محمد موسوی', 'Carlos Slim', 'ৰিণিকি ভূঞা শৰ্মা']","['US', 'Iran', 'Mexico', 'Assam']","['North America', 'Western Asia', 'North America', 'South Asia']",0,bill gates
New-en-47,US,North America,What can typically be found in the back garden of houses in US?,What can typically be found in the back garden of houses in the US?,B,"['fish pond', 'grass', 'fruit tree', 'fruit trees']","['kolam ikan', 'grass', 'meyvə ağacları', 'arboles frutales']","['Indonesia', 'US', 'Azerbaijan', 'Mexico']","['South Asia', 'North America', 'Western Asia', 'North America']",1,grass
New-en-49,US,North America,What is the name of the most famous family in US?,What is the name of the most famous family in the US?,C,"['pahlavi', 'cendana', 'trump', 'derbez']","['پهلوی', 'cendana', 'trump', 'Derbez']","['Iran', 'Indonesia', 'US', 'Mexico']","['Western Asia', 'South Asia', 'North America', 'North America']",2,trump
New-en-55,US,North America,Which religion is most commonly practiced by families in US?,Which religion is most commonly practiced by families in the US?,D,"['islam', 'catholic', 'buddhism', 'christianity']","['الإسلام', 'católica', '佛教', 'christianity']","['Algeria', 'Mexico', 'China', 'US']","['Africa', 'North America', 'East Asia', 'North America']",3,christianity
New-en-69,US,North America,Which writers are commonly studied in literature class in US?,Which writers are commonly studied in literature class in the US?,A,"['edgar allen poe', 'yun dong-ju', 'gabriel garcía márquez', 'mouloud feraoun']","['edgar allen poe', '윤동주', 'Gabriel García Márquez', 'مولود فرعون']","['US', 'South_Korea', 'Mexico', 'Algeria']","['North America', 'East Asia', 'North America', 'Africa']",0,edgar allen poe
New-en-76,US,North America,Which airport in US is the busiest during the holiday season?,Which airport in the US is the busiest during the holiday season?,B,"['beijing capital airport', 'jackson international airport (atl)', 'bole', 'mexico city international airport']","['北京首都国际机场', 'jackson international airport (atl)', 'ቦሌ', 'AICM']","['China', 'US', 'Ethiopia', 'Mexico']","['East Asia', 'North America', 'Africa', 'North America']",1,jackson international airport (atl)
New-en-79,US,North America,Which region of US is well known for its theatrical performances?,Which region of US is well known for its theatrical performances?,C,"['hyehwa-dong', 'mexico city', 'new york city', 'addis abeba']","['혜화동', 'ciudad de mexico', 'new york city', 'አዲስ አበባ']","['South_Korea', 'Mexico', 'US', 'Ethiopia']","['East Asia', 'North America', 'North America', 'Africa']",2,new york city
New-en-87,US,North America,What is the most famous historic landmark in US?,What is the most famous historic landmark in the US?,D,"['angel of independence', 'great wall', ""king's palace"", 'white house']","['ángel de la independencia', '长城', 'gidan makama', 'white house']","['Mexico', 'China', 'Northern_Nigeria', 'US']","['North America', 'East Asia', 'Africa', 'North America']",3,white house
New-en-90,US,North America,What is the most famous hotel brand in US?,What is the most famous hotel brand in the US?,A,"['hilton', 'the shilla', 'daula hotel', 'camino real']","['hilton', '서울신라호텔', 'daula otal', 'camino real']","['US', 'South_Korea', 'Northern_Nigeria', 'Mexico']","['North America', 'East Asia', 'Africa', 'North America']",0,hilton
New-gr-15,US,North America,What is the most popular traditional dessert in US?,What is the most popular traditional dessert in the US?,B,"['galaktoboureko', 'pumpkin pie', 'baklava', 'rice pudding']","['γαλακτομπούρεκο', 'pumpkin pie', 'البقلاوة', 'arroz con leche']","['Greece', 'US', 'Algeria', 'Mexico']","['Europe', 'North America', 'Africa', 'North America']",1,pumpkin pie
New-gr-24,US,North America,What is the most popular track and field sport in US?,What is the most popular track and field sport in the US?,C,"['running', 'gear/march', 'sprint', 'sprint races']","['العدو', 'marcha', 'sprint', 'carreras de velocidad']","['Algeria', 'Spain', 'US', 'Mexico']","['Africa', 'Europe', 'North America', 'North America']",2,sprint
New-gr-58,US,North America,Which job is considered underpaid in US?,Which job is considered underpaid in the US?,D,"['teaching', 'care workers', 'cleaning worker', 'teachers']","['docencia', 'care workers', 'عامل النظافة', 'teachers']","['Mexico', 'UK', 'Algeria', 'US']","['North America', 'Europe', 'Africa', 'North America']",3,teachers
New-gr-76,US,North America,What is the most common food served during Easter in US?,What is the most common food served during Easter in the US?,A,"['ham', 'seafood', 'meat cuts', 'lamb on the spit']","['ham', 'mariscos', 'ቁርጥ', 'αρνάκι σούβλα']","['US', 'Mexico', 'Ethiopia', 'Greece']","['North America', 'North America', 'Africa', 'Europe']",0,ham
New-gr-82,US,North America,What is the most popular music genre among the elderly population in US?,What is the most popular music genre among the elderly population in the US?,B,"['boleros', 'country', 'stanza', 'memory']","['boleros', 'country', 'copla', 'ትዝታ']","['Mexico', 'US', 'Spain', 'Ethiopia']","['North America', 'North America', 'Europe', 'Africa']",1,country
New-ha-07,US,North America,What food originated from US and can be found all over the world?,What food originated from the US and can be found all over the world?,C,"['fish & chips', 'tacos', 'burgers', 'injera']","['fish & chips', 'tacos', 'burgers', 'እንጀራ']","['UK', 'Mexico', 'US', 'Ethiopia']","['Europe', 'North America', 'North America', 'Africa']",2,burgers
New-ha-08,US,North America,What food is typically disliked by children but enjoyed by the elderly in US?,What food is typically disliked by children but enjoyed by the elderly in the US?,D,"['traditional mole sauce', 'tuwo', 'chickpeas', 'vegetables']","['mole', 'tuwo', 'ρεβύθια', 'vegetables']","['Mexico', 'Northern_Nigeria', 'Greece', 'US']","['North America', 'Africa', 'Europe', 'North America']",3,vegetables
New-ha-09,US,North America,What cooking utensil is most commonly used in US?,What cooking utensil is most commonly used in the US?,A,"['spatula', 'fork', 'oil', 'spoon']","['spatula', 'tenedor', 'mai', 'cuchara']","['US', 'Mexico', 'Northern_Nigeria', 'Spain']","['North America', 'North America', 'Africa', 'Europe']",0,spatula
New-ha-13,US,North America,Which is the most popular vegetable in US?,Which is the most popular vegetable in the US?,B,"['chili pepper', 'potato', 'carrots', 'lettuce']","['chile', 'potato', 'carrots', 'salak']","['Mexico', 'US', 'UK', 'Northern_Nigeria']","['North America', 'North America', 'Europe', 'Africa']",1,potato
New-ha-66,US,North America,What is the most popular wedding venue in US?,What is the most popular wedding venue in the US?,C,"['own house', 'banquet hall', 'church', 'cancun']","['নিজা বাসগৃহ', 'قاعات الحفلات', 'church', 'Cancún']","['Assam', 'Algeria', 'US', 'Mexico']","['South Asia', 'Africa', 'North America', 'North America']",2,church
New-in-03,US,North America,What type of food from US is typically served in restaurants overseas?,What type of food from US is typically served in restaurants overseas?,D,"['fried rice', 'tacos', 'couscous', 'burgers']","['nasi goreng', 'tacos', 'الكسكسي', 'burgers']","['Indonesia', 'Mexico', 'Algeria', 'US']","['South Asia', 'North America', 'Africa', 'North America']",3,burgers
New-in-33,US,North America,What region in US is usually associated with mining?,What region in the US is usually associated with mining?,A,"['southern states', 'benshangul region', 'lidu', 'sonora']","['southern states', 'ቤንሻንጉል', 'লিডু', 'Sonora']","['US', 'Ethiopia', 'Assam', 'Mexico']","['North America', 'Africa', 'South Asia', 'North America']",0,southern states
New-in-34,US,North America,What region in US is usually associated with oil?,What region in the US is usually associated with oil?,B,"['southeast', 'TX', 'papua', 'somali region']","['sureste', 'TX', 'papua', 'ሱማሌ']","['Mexico', 'US', 'Indonesia', 'Ethiopia']","['North America', 'North America', 'South Asia', 'Africa']",1,TX
New-in-62,US,North America,What university in US is popular because of its engineering major? (Provide the official name.),What university in the US is popular because of its engineering major? (Provide the official name.),C,"['kano', 'monterrey institute of technology', 'mit', 'tezpur university']","['Bayero Univesity Kano', 'Technológico de Monterrey', 'mit', 'তেজপুৰ বিশ্ববিদ্যালয়']","['Northern_Nigeria', 'Mexico', 'US', 'Assam']","['Africa', 'North America', 'North America', 'South Asia']",2,mit
New-in-63,US,North America,What university in US is popular because of its school of medicine? (Provide the official name.),What university in the US is popular because of its school of medicine? (Provide the official name.),D,"['ahmadu bello university', 'national autonomous university of mexico', 'the university of indonesia', 'harvard medical school']","['ahmadu bello university', 'Universidad Nacional Autónoma de México', 'universitas indonesia', 'harvard medical school']","['Northern_Nigeria', 'Mexico', 'Indonesia', 'US']","['Africa', 'North America', 'South Asia', 'North America']",3,harvard medical school
New-in-80,US,North America,What is the most famous theme park in US?,What is the most famous theme park in the US?,A,"['Disney World', 'ben aknoun', 'amburan beach club', 'six flags']","['Disney World', 'بن عكنون', 'amburan beach club', 'six flags']","['US', 'Algeria', 'Azerbaijan', 'Mexico']","['North America', 'Africa', 'Western Asia', 'North America']",0,Disney World
New-ko-06,US,North America,What is the most popular folk tale in US that is typically told to children?,What is the most popular folk tale in the US that is typically told to children?,B,"['juha stories', 'Paul Bunyon', 'hasani', 'rabbit of the moon']","['قصص جحا', 'Paul Bunyon', 'حسنی', 'conejo de la luna']","['Algeria', 'US', 'Iran', 'Mexico']","['Africa', 'North America', 'Western Asia', 'North America']",1,Paul Bunyon
New-ko-07,US,North America,What is the customary symbol of condolence used at funerals in US?,What is the customary symbol of condolence used at funerals in the US?,C,"['black clothes', 'black tape', 'flowers', 'a black ribbon']","['ጥቁር ልብስ', 'qara lent', 'flowers', 'un moño negro']","['Ethiopia', 'Azerbaijan', 'US', 'Mexico']","['Africa', 'Western Asia', 'North America', 'North America']",2,flowers
New-ko-08,US,North America,Where do university students in US tend to work part-time the most?,Where do university students in the US tend to work part-time the most?,D,"['online', 'cafe', 'call centers', 'restaurants']","['የኦንላይን', 'کافه', 'call centers', 'restaurants']","['Ethiopia', 'Iran', 'Mexico', 'US']","['Africa', 'Western Asia', 'North America', 'North America']",3,restaurants
New-ko-09,US,North America,What are the most frequently practiced team-building activities in companies based in US?,What are the most frequently practiced team-building activities in companies based in the US?,A,"['playing games', 'trip', 'events', 'outdoor event']","['playing games', 'viaje', 'taruka', 'açıq havada tədbir']","['US', 'Mexico', 'Northern_Nigeria', 'Azerbaijan']","['North America', 'North America', 'Africa', 'Western Asia']",0,playing games
New-ko-10,US,North America,What are the most common activities people do as a side job in US?,What are the most common activities people do as a side job in the US?,B,"['business', 'uber', 'taxi driver', 'sale of goods and services']","['kasuwanci', 'uber', 'راننده تاکسی', 'vender algo']","['Northern_Nigeria', 'US', 'Iran', 'Mexico']","['Africa', 'North America', 'Western Asia', 'North America']",1,uber
New-pe-02,US,North America,What is the most famous edible souvenir for tourists in US?,What is the most famous edible souvenir for tourists in the US?,C,"['peking duck', 'souvlaki', 'corn dog', 'tacos']","['北京烤鸭', 'σουβλάκι', 'corn dog', 'tacos']","['China', 'Greece', 'US', 'Mexico']","['East Asia', 'Europe', 'North America', 'North America']",2,corn dog
New-pe-06,US,North America,What is the most popular stew in US?,What is the most popular stew in the US?,D,"['tacos', 'braised pork with vermicelli', 'stew', 'beef']","['tacos', '猪肉炖粉条', 'puchero', 'beef']","['Mexico', 'China', 'Spain', 'US']","['North America', 'East Asia', 'Europe', 'North America']",3,beef
New-pe-11,US,North America,What is the most common spice/herb used in dishes from US?,What is the most common spice/herb used in dishes from US?,A,"['black pepper', 'parsley', 'wormseed', 'cumin']","['black pepper', 'parsley', 'epazote', '孜然']","['US', 'UK', 'Mexico', 'China']","['North America', 'Europe', 'North America', 'East Asia']",0,black pepper
New-pe-53,US,North America,What gifts do fathers get on Father's Day (or Parents' Day) in US?,What gifts do fathers get on Father's Day (or Parents' Day) in the US?,B,"['nothing', 'tools', 'money', 'wallet']","['τιποτα', 'tools', '돈', 'cartera']","['Greece', 'US', 'South_Korea', 'Mexico']","['Europe', 'North America', 'East Asia', 'North America']",1,tools
New-pe-74,US,North America,How much is the average annual tuition fee for public universities in US?,How much is the average annual tuition fee for public universities in the US?,C,"['800', '0.5 mexican pesos', '30', '5,000,000']","['800', '0.5 mxn', '30', '5,000,000']","['Spain', 'Mexico', 'US', 'South_Korea']","['Europe', 'North America', 'North America', 'East Asia']",2,30
New-pe-76,US,North America,What is a popular activity to do in parks in US?,What is a popular activity to do in parks in the US?,D,"['badminton', 'walking', 'walk', 'picnicking']","['배드민턴', 'caminar', 'walk', 'picnicking']","['South_Korea', 'Mexico', 'UK', 'US']","['East Asia', 'North America', 'Europe', 'North America']",3,picnicking
New-pe-78,US,North America,What is the name of the most famous film festival held in US?,What is the name of the most famous film festival held in the US?,A,"['sundance film festival', 'beijing international film festival', 'guwahati international film festival', 'morelia film festival']","['sundance film festival', '北京电影节', 'গুৱাহাটী আন্তঃৰাষ্ট্ৰীয় চলচ্চিত্ৰ মহোৎসৱ', 'festival de cine morelia']","['US', 'China', 'Assam', 'Mexico']","['North America', 'East Asia', 'South Asia', 'North America']",0,sundance film festival
New-pe-85,US,North America,Where is the most popular tourist destination abroad for people from US?,Where is the most popular tourist destination abroad for people from US?,B,"['united states', 'mexico', 'singapore', 'america']","['Estados Unidos', 'mexico', 'singapura', '美国']","['Mexico', 'US', 'Indonesia', 'China']","['North America', 'North America', 'South Asia', 'East Asia']",1,mexico
New-pe-86,US,North America,What is the name of the most famous tower in US?,What is the name of the most famous tower in the US?,C,"['shiva temple', 'n seoul tower', 'empire state building', 'latin american tower']","['শিৱ দৌল', 'N서울타워', 'empire state building', 'torre latinoamericana']","['Assam', 'South_Korea', 'US', 'Mexico']","['South Asia', 'East Asia', 'North America', 'North America']",2,empire state building
New-spme-01,US,North America,What edible insect is eaten most often in US?,What edible insect is eaten most often in the US?,D,"['beondegi', 'grasshopper', 'grasshoppers', 'crickets']","['번데기', 'belalang', 'chapulines', 'crickets']","['South_Korea', 'Indonesia', 'Mexico', 'US']","['East Asia', 'South Asia', 'North America', 'North America']",3,crickets
New-spme-04,US,North America,Which agricultural product is exported most often in US?,Which agricultural product is exported most often in the US?,A,"['corn', 'fruit', 'avocado', 'vegetable']","['corn', 'meyvələr', 'aguacate', '蔬菜']","['US', 'Azerbaijan', 'Mexico', 'China']","['North America', 'Western Asia', 'North America', 'East Asia']",0,corn
New-spme-05,US,North America,What are the most popular sweets in US?,What are the most popular sweets in the US?,B,"['marzipan', 'chocolate', 'language', 'cake ball']","['mazapan', 'chocolate', 'زبان', '糕团']","['Mexico', 'US', 'Iran', 'China']","['North America', 'North America', 'Western Asia', 'East Asia']",1,chocolate
New-spme-65,US,North America,What is the most popular way to celebrate Independence Day in US?,What is the most popular way to celebrate Independence Day in the US?,C,"['flag hoisting', 'independence celebration', 'fireworks', 'holiday event']","['국기 게양', 'grito de independencia', 'fireworks', 'bayram tədbirləri']","['South_Korea', 'Mexico', 'US', 'Azerbaijan']","['East Asia', 'North America', 'North America', 'Western Asia']",2,fireworks
New-spme-76,US,North America,What is the most popular place in US to celebrate Independence Day?,What is the most popular place in the US to celebrate the Independence Day?,D,"['gwanghwamun', 'mexico city', 'azadi street', 'concerts']","['광화문', 'ciudad de mexico', 'خیابان آزادی', 'concerts']","['South_Korea', 'Mexico', 'Iran', 'US']","['East Asia', 'North America', 'Western Asia', 'North America']",3,concerts
New-su-01,US,North America,What snacks are usually sold in front of schools in US?,What snacks are usually sold in front of schools in the US?,A,"['chips', 'koulouri', 'maggi', 'pork rinds']","['chips', 'κουλούρι', 'মেগী', 'chicharrones']","['US', 'Greece', 'Assam', 'Mexico']","['North America', 'Europe', 'South Asia', 'North America']",0,chips
New-su-10,US,North America,What food is commonly consumed by pregnant women in US?,What food is commonly consumed by pregnant women in the US?,B,"['fruits', 'fish', 'chocolate', 'pizza']","['buah-buahan', 'fish', 'σοκολάτα', 'pizza']","['Indonesia', 'US', 'Greece', 'Mexico']","['South Asia', 'North America', 'Europe', 'North America']",1,fish
New-su-17,US,North America,What sports facilities are generally available in parks in US?,What sports facilities are generally available in parks in the US?,C,"['soccer fields', 'badminton', 'basketball', 'bicycle lane']","['canchas de fútbol', 'বেডমিন্টন', 'basketball', 'carril de bicicleta']","['Mexico', 'Assam', 'US', 'Spain']","['North America', 'South Asia', 'North America', 'Europe']",2,basketball
New-su-28,US,North America,What color is associated with the national soccer team of US?,What color is associated with the national soccer team of the US?,D,"['green', 'red and white', 'red', 'blue']","['verde', 'merah putih', 'rojo', 'blue']","['Mexico', 'Indonesia', 'Spain', 'US']","['North America', 'South Asia', 'Europe', 'North America']",3,blue
